Source Function,Target Function
disableGeneration(),setCurrentCoin(address)
enableContract(),setCurrentCoin(address)
enableGeneration(),setCurrentCoin(address)
"generateTokens(address,uint256)",setCurrentCoin(address)
disableContract(),setCurrentCoin(address)
setPrice(uint256),setCurrentCoin(address)
disableTransfer(),setCurrentCoin(address)
enableTransfer(),setCurrentCoin(address)
setCurrentCoin(address),totalSupply()
disableGeneration(),totalSupply()
enableContract(),totalSupply()
enableGeneration(),totalSupply()
"generateTokens(address,uint256)",totalSupply()
disableContract(),totalSupply()
setPrice(uint256),totalSupply()
disableTransfer(),totalSupply()
enableTransfer(),totalSupply()
setCurrentCoin(address),"refund(address,uint256,uint256)"
disableGeneration(),"refund(address,uint256,uint256)"
enableContract(),"refund(address,uint256,uint256)"
enableGeneration(),"refund(address,uint256,uint256)"
"generateTokens(address,uint256)","refund(address,uint256,uint256)"
disableContract(),"refund(address,uint256,uint256)"
setPrice(uint256),"refund(address,uint256,uint256)"
disableTransfer(),"refund(address,uint256,uint256)"
enableTransfer(),"refund(address,uint256,uint256)"
"approve(address,uint256)","refund(address,uint256,uint256)"
"transfer(address,uint256)","refund(address,uint256,uint256)"
setCurrentCoin(address),disableGeneration()
enableContract(),disableGeneration()
enableGeneration(),disableGeneration()
"generateTokens(address,uint256)",disableGeneration()
disableContract(),disableGeneration()
setPrice(uint256),disableGeneration()
disableTransfer(),disableGeneration()
enableTransfer(),disableGeneration()
setCurrentCoin(address),enableContract()
disableGeneration(),enableContract()
enableGeneration(),enableContract()
"generateTokens(address,uint256)",enableContract()
disableContract(),enableContract()
setPrice(uint256),enableContract()
disableTransfer(),enableContract()
enableTransfer(),enableContract()
setCurrentCoin(address),enableGeneration()
disableGeneration(),enableGeneration()
enableContract(),enableGeneration()
"generateTokens(address,uint256)",enableGeneration()
disableContract(),enableGeneration()
setPrice(uint256),enableGeneration()
disableTransfer(),enableGeneration()
enableTransfer(),enableGeneration()
setCurrentCoin(address),kill()
disableGeneration(),kill()
enableContract(),kill()
enableGeneration(),kill()
"generateTokens(address,uint256)",kill()
disableContract(),kill()
setPrice(uint256),kill()
disableTransfer(),kill()
enableTransfer(),kill()
setCurrentCoin(address),balanceOf(address)
disableGeneration(),balanceOf(address)
enableContract(),balanceOf(address)
enableGeneration(),balanceOf(address)
"generateTokens(address,uint256)",balanceOf(address)
disableContract(),balanceOf(address)
setPrice(uint256),balanceOf(address)
disableTransfer(),balanceOf(address)
enableTransfer(),balanceOf(address)
setCurrentCoin(address),"generateTokens(address,uint256)"
disableGeneration(),"generateTokens(address,uint256)"
enableContract(),"generateTokens(address,uint256)"
enableGeneration(),"generateTokens(address,uint256)"
disableContract(),"generateTokens(address,uint256)"
setPrice(uint256),"generateTokens(address,uint256)"
disableTransfer(),"generateTokens(address,uint256)"
enableTransfer(),"generateTokens(address,uint256)"
setCurrentCoin(address),disableContract()
disableGeneration(),disableContract()
enableContract(),disableContract()
enableGeneration(),disableContract()
"generateTokens(address,uint256)",disableContract()
setPrice(uint256),disableContract()
disableTransfer(),disableContract()
enableTransfer(),disableContract()
setCurrentCoin(address),setPrice(uint256)
disableGeneration(),setPrice(uint256)
enableContract(),setPrice(uint256)
enableGeneration(),setPrice(uint256)
"generateTokens(address,uint256)",setPrice(uint256)
disableContract(),setPrice(uint256)
disableTransfer(),setPrice(uint256)
enableTransfer(),setPrice(uint256)
setCurrentCoin(address),"transfer(address,uint256)"
disableGeneration(),"transfer(address,uint256)"
enableContract(),"transfer(address,uint256)"
enableGeneration(),"transfer(address,uint256)"
"generateTokens(address,uint256)","transfer(address,uint256)"
disableContract(),"transfer(address,uint256)"
setPrice(uint256),"transfer(address,uint256)"
disableTransfer(),"transfer(address,uint256)"
enableTransfer(),"transfer(address,uint256)"
setCurrentCoin(address),disableTransfer()
disableGeneration(),disableTransfer()
enableContract(),disableTransfer()
enableGeneration(),disableTransfer()
"generateTokens(address,uint256)",disableTransfer()
disableContract(),disableTransfer()
setPrice(uint256),disableTransfer()
enableTransfer(),disableTransfer()
setCurrentCoin(address),enableTransfer()
disableGeneration(),enableTransfer()
enableContract(),enableTransfer()
enableGeneration(),enableTransfer()
"generateTokens(address,uint256)",enableTransfer()
disableContract(),enableTransfer()
setPrice(uint256),enableTransfer()
disableTransfer(),enableTransfer()
