Source Function,Target Function
"addPlayer(address,uint256)",removeAdmin(address)
addAdmin(address),removeAdmin(address)
removeGame(address),removeAdmin(address)
addGame(address),removeAdmin(address)
removeAdmin(address),removeGame(address)
"addPlayer(address,uint256)",removeGame(address)
addAdmin(address),removeGame(address)
addGame(address),removeGame(address)
removeAdmin(address),emptyWrongToken(address)
"addPlayer(address,uint256)",emptyWrongToken(address)
addAdmin(address),emptyWrongToken(address)
removeGame(address),emptyWrongToken(address)
addGame(address),emptyWrongToken(address)
removeAdmin(address),addGame(address)
"addPlayer(address,uint256)",addGame(address)
addAdmin(address),addGame(address)
removeGame(address),addGame(address)
removeAdmin(address),emptyWrongEther()
"addPlayer(address,uint256)",emptyWrongEther()
addAdmin(address),emptyWrongEther()
removeGame(address),emptyWrongEther()
addGame(address),emptyWrongEther()
