Source Function,Target Function
changeReceiver(address),addUser(address)
transferOwnership(address),addUser(address)
transferOwnership(address),changeReceiver(address)
changeReceiver(address),withdrawMana(uint256)
transferOwnership(address),withdrawMana(uint256)
changeReceiver(address),removeUser(address)
transferOwnership(address),removeUser(address)
changeReceiver(address),addManyUsers(address[])
transferOwnership(address),addManyUsers(address[])
changeReceiver(address),transferOwnership(address)
