Source Function,Target Function
changeWallet(address),changeTokenReward(address)
setWeiPerToken(uint256),changeTokenReward(address)
startSale(),changeTokenReward(address)
stopSale(),changeTokenReward(address)
changeTokenReward(address),changeWallet(address)
setWeiPerToken(uint256),changeWallet(address)
startSale(),changeWallet(address)
stopSale(),changeWallet(address)
changeTokenReward(address),setWeiPerToken(uint256)
changeWallet(address),setWeiPerToken(uint256)
startSale(),setWeiPerToken(uint256)
stopSale(),setWeiPerToken(uint256)
changeTokenReward(address),startSale()
changeWallet(address),startSale()
setWeiPerToken(uint256),startSale()
stopSale(),startSale()
changeTokenReward(address),stopSale()
changeWallet(address),stopSale()
setWeiPerToken(uint256),stopSale()
startSale(),stopSale()
changeTokenReward(address),withdrawTokens(uint256)
changeWallet(address),withdrawTokens(uint256)
setWeiPerToken(uint256),withdrawTokens(uint256)
startSale(),withdrawTokens(uint256)
stopSale(),withdrawTokens(uint256)
