Source Function,Target Function
"approve(address,uint256)","transferFrom(address,address,uint256)"
burn(uint256),"transferFrom(address,address,uint256)"
"decreaseApproval(address,uint256)","transferFrom(address,address,uint256)"
unfreeze(uint256),"transferFrom(address,address,uint256)"
"increaseApproval(address,uint256)","transferFrom(address,address,uint256)"
freeze(uint256),"transferFrom(address,address,uint256)"
burn(uint256),withdrawEther(uint256)
setLock(bool),withdrawEther(uint256)
setSymbol(string),withdrawEther(uint256)
setName(string),withdrawEther(uint256)
setTokenExchangeRate(uint256),withdrawEther(uint256)
"approve(address,uint256)",burn(uint256)
"transferFrom(address,address,uint256)",burn(uint256)
"decreaseApproval(address,uint256)",burn(uint256)
unfreeze(uint256),burn(uint256)
"increaseApproval(address,uint256)",burn(uint256)
freeze(uint256),burn(uint256)
burn(uint256),setLock(bool)
setSymbol(string),setLock(bool)
setName(string),setLock(bool)
setTokenExchangeRate(uint256),setLock(bool)
"approve(address,uint256)",unfreeze(uint256)
"transferFrom(address,address,uint256)",unfreeze(uint256)
burn(uint256),unfreeze(uint256)
"decreaseApproval(address,uint256)",unfreeze(uint256)
"increaseApproval(address,uint256)",unfreeze(uint256)
freeze(uint256),unfreeze(uint256)
burn(uint256),setSymbol(string)
setLock(bool),setSymbol(string)
setName(string),setSymbol(string)
setTokenExchangeRate(uint256),setSymbol(string)
burn(uint256),setName(string)
setLock(bool),setName(string)
setSymbol(string),setName(string)
setTokenExchangeRate(uint256),setName(string)
burn(uint256),setTokenExchangeRate(uint256)
setLock(bool),setTokenExchangeRate(uint256)
setSymbol(string),setTokenExchangeRate(uint256)
setName(string),setTokenExchangeRate(uint256)
"approve(address,uint256)",freeze(uint256)
"transferFrom(address,address,uint256)",freeze(uint256)
burn(uint256),freeze(uint256)
"decreaseApproval(address,uint256)",freeze(uint256)
unfreeze(uint256),freeze(uint256)
"increaseApproval(address,uint256)",freeze(uint256)
burn(uint256),transferETH()
setLock(bool),transferETH()
setSymbol(string),transferETH()
setName(string),transferETH()
setTokenExchangeRate(uint256),transferETH()
