Source Function,Target Function
unpause(),"burn(uint256,bytes)"
claimOwnership(),"burn(uint256,bytes)"
renounceOwnership(),"burn(uint256,bytes)"
pause(),"burn(uint256,bytes)"
"mint(address,uint256,bytes)","burn(uint256,bytes)"
transferOwnership(address),"burn(uint256,bytes)"
"operatorApprove(address,address,uint256)","burn(uint256,bytes)"
"transferFrom(address,address,uint256)","burn(uint256,bytes)"
addOfficialOperator(address),"burn(uint256,bytes)"
freezeMyAccount(),"burn(uint256,bytes)"
unfreeze(address),"burn(uint256,bytes)"
rejectAllOfficialOperators(),"burn(uint256,bytes)"
freeze(address),"burn(uint256,bytes)"
authorizeOperator(address),"burn(uint256,bytes)"
acceptAllOfficialOperators(),"burn(uint256,bytes)"
removeOfficialOperator(address),"burn(uint256,bytes)"
revokeOperator(address),"burn(uint256,bytes)"
unpause(),"transferFrom(address,address,uint256)"
claimOwnership(),"transferFrom(address,address,uint256)"
renounceOwnership(),"transferFrom(address,address,uint256)"
pause(),"transferFrom(address,address,uint256)"
"mint(address,uint256,bytes)","transferFrom(address,address,uint256)"
transferOwnership(address),"transferFrom(address,address,uint256)"
"operatorApprove(address,address,uint256)","transferFrom(address,address,uint256)"
addOfficialOperator(address),"transferFrom(address,address,uint256)"
freezeMyAccount(),"transferFrom(address,address,uint256)"
unfreeze(address),"transferFrom(address,address,uint256)"
rejectAllOfficialOperators(),"transferFrom(address,address,uint256)"
freeze(address),"transferFrom(address,address,uint256)"
authorizeOperator(address),"transferFrom(address,address,uint256)"
acceptAllOfficialOperators(),"transferFrom(address,address,uint256)"
removeOfficialOperator(address),"transferFrom(address,address,uint256)"
revokeOperator(address),"transferFrom(address,address,uint256)"
unpause(),addOfficialOperator(address)
claimOwnership(),addOfficialOperator(address)
renounceOwnership(),addOfficialOperator(address)
pause(),addOfficialOperator(address)
"mint(address,uint256,bytes)",addOfficialOperator(address)
transferOwnership(address),addOfficialOperator(address)
"operatorApprove(address,address,uint256)",addOfficialOperator(address)
"transferFrom(address,address,uint256)",addOfficialOperator(address)
freezeMyAccount(),addOfficialOperator(address)
unfreeze(address),addOfficialOperator(address)
rejectAllOfficialOperators(),addOfficialOperator(address)
freeze(address),addOfficialOperator(address)
authorizeOperator(address),addOfficialOperator(address)
acceptAllOfficialOperators(),addOfficialOperator(address)
removeOfficialOperator(address),addOfficialOperator(address)
revokeOperator(address),addOfficialOperator(address)
"operatorApprove(address,address,uint256)",freezeMyAccount()
"transferFrom(address,address,uint256)",freezeMyAccount()
addOfficialOperator(address),freezeMyAccount()
unfreeze(address),freezeMyAccount()
rejectAllOfficialOperators(),freezeMyAccount()
freeze(address),freezeMyAccount()
"mint(address,uint256,bytes)",freezeMyAccount()
authorizeOperator(address),freezeMyAccount()
acceptAllOfficialOperators(),freezeMyAccount()
removeOfficialOperator(address),freezeMyAccount()
revokeOperator(address),freezeMyAccount()
unpause(),"batchSend(address[],uint256[],bytes)"
claimOwnership(),"batchSend(address[],uint256[],bytes)"
renounceOwnership(),"batchSend(address[],uint256[],bytes)"
pause(),"batchSend(address[],uint256[],bytes)"
"mint(address,uint256,bytes)","batchSend(address[],uint256[],bytes)"
transferOwnership(address),"batchSend(address[],uint256[],bytes)"
"operatorApprove(address,address,uint256)","batchSend(address[],uint256[],bytes)"
"transferFrom(address,address,uint256)","batchSend(address[],uint256[],bytes)"
addOfficialOperator(address),"batchSend(address[],uint256[],bytes)"
freezeMyAccount(),"batchSend(address[],uint256[],bytes)"
unfreeze(address),"batchSend(address[],uint256[],bytes)"
rejectAllOfficialOperators(),"batchSend(address[],uint256[],bytes)"
freeze(address),"batchSend(address[],uint256[],bytes)"
authorizeOperator(address),"batchSend(address[],uint256[],bytes)"
acceptAllOfficialOperators(),"batchSend(address[],uint256[],bytes)"
removeOfficialOperator(address),"batchSend(address[],uint256[],bytes)"
revokeOperator(address),"batchSend(address[],uint256[],bytes)"
claimOwnership(),unpause()
renounceOwnership(),unpause()
pause(),unpause()
"mint(address,uint256,bytes)",unpause()
transferOwnership(address),unpause()
unpause(),unfreeze(address)
claimOwnership(),unfreeze(address)
renounceOwnership(),unfreeze(address)
pause(),unfreeze(address)
"mint(address,uint256,bytes)",unfreeze(address)
transferOwnership(address),unfreeze(address)
"operatorApprove(address,address,uint256)",unfreeze(address)
"transferFrom(address,address,uint256)",unfreeze(address)
addOfficialOperator(address),unfreeze(address)
freezeMyAccount(),unfreeze(address)
rejectAllOfficialOperators(),unfreeze(address)
freeze(address),unfreeze(address)
authorizeOperator(address),unfreeze(address)
acceptAllOfficialOperators(),unfreeze(address)
removeOfficialOperator(address),unfreeze(address)
revokeOperator(address),unfreeze(address)
unpause(),"transferFromFrozenAccount(address,address,uint256)"
claimOwnership(),"transferFromFrozenAccount(address,address,uint256)"
renounceOwnership(),"transferFromFrozenAccount(address,address,uint256)"
pause(),"transferFromFrozenAccount(address,address,uint256)"
"mint(address,uint256,bytes)","transferFromFrozenAccount(address,address,uint256)"
transferOwnership(address),"transferFromFrozenAccount(address,address,uint256)"
"operatorApprove(address,address,uint256)","transferFromFrozenAccount(address,address,uint256)"
"transferFrom(address,address,uint256)","transferFromFrozenAccount(address,address,uint256)"
addOfficialOperator(address),"transferFromFrozenAccount(address,address,uint256)"
freezeMyAccount(),"transferFromFrozenAccount(address,address,uint256)"
unfreeze(address),"transferFromFrozenAccount(address,address,uint256)"
rejectAllOfficialOperators(),"transferFromFrozenAccount(address,address,uint256)"
freeze(address),"transferFromFrozenAccount(address,address,uint256)"
authorizeOperator(address),"transferFromFrozenAccount(address,address,uint256)"
acceptAllOfficialOperators(),"transferFromFrozenAccount(address,address,uint256)"
removeOfficialOperator(address),"transferFromFrozenAccount(address,address,uint256)"
revokeOperator(address),"transferFromFrozenAccount(address,address,uint256)"
"operatorApprove(address,address,uint256)",rejectAllOfficialOperators()
"transferFrom(address,address,uint256)",rejectAllOfficialOperators()
addOfficialOperator(address),rejectAllOfficialOperators()
freezeMyAccount(),rejectAllOfficialOperators()
unfreeze(address),rejectAllOfficialOperators()
freeze(address),rejectAllOfficialOperators()
"mint(address,uint256,bytes)",rejectAllOfficialOperators()
