Source Function,Target Function
withdraw(),"startDepositExit(uint256,uint256)"
finalizeTransactionExits(),"startDepositExit(uint256,uint256)"
"startTransactionExit(uint256[3],bytes,bytes,bytes,uint256)","startDepositExit(uint256,uint256)"
"challengeExit(uint256[4],uint256[2],bytes,bytes,bytes)","startDepositExit(uint256,uint256)"
"submitBlock(bytes32[],uint256[],uint256[],uint256)","startDepositExit(uint256,uint256)"
"startFeeExit(uint256,uint256)","startDepositExit(uint256,uint256)"
deposit(address),"startDepositExit(uint256,uint256)"
finalizeDepositExits(),"startDepositExit(uint256,uint256)"
withdraw(),"startFeeExit(uint256,uint256)"
"startDepositExit(uint256,uint256)","startFeeExit(uint256,uint256)"
finalizeTransactionExits(),"startFeeExit(uint256,uint256)"
"startTransactionExit(uint256[3],bytes,bytes,bytes,uint256)","startFeeExit(uint256,uint256)"
"challengeExit(uint256[4],uint256[2],bytes,bytes,bytes)","startFeeExit(uint256,uint256)"
"submitBlock(bytes32[],uint256[],uint256[],uint256)","startFeeExit(uint256,uint256)"
deposit(address),"startFeeExit(uint256,uint256)"
finalizeDepositExits(),"startFeeExit(uint256,uint256)"
