Source Function,Target Function
setExternalDependencies(address[]),"returnBet(address,uint256)"
setInternalDependencies(address[]),"returnBet(address,uint256)"
transferOwnership(address),"returnBet(address,uint256)"
setExternalDependencies(address[]),"cancel(address,uint256,bytes32)"
setInternalDependencies(address[]),"cancel(address,uint256,bytes32)"
transferOwnership(address),"cancel(address,uint256,bytes32)"
setExternalDependencies(address[]),"create(address,uint256,uint8[2],bool,uint256,uint16,uint256)"
setInternalDependencies(address[]),"create(address,uint256,uint8[2],bool,uint256,uint16,uint256)"
transferOwnership(address),"create(address,uint256,uint8[2],bool,uint256,uint16,uint256)"
setExternalDependencies(address[]),start(uint256)
setInternalDependencies(address[]),start(uint256)
transferOwnership(address),start(uint256)
setExternalDependencies(address[]),"autoSelectOpponent(uint256,bytes32)"
setInternalDependencies(address[]),"autoSelectOpponent(uint256,bytes32)"
transferOwnership(address),"autoSelectOpponent(uint256,bytes32)"
setExternalDependencies(address[]),"apply(uint256,address,uint256,uint8[2],uint256)"
setInternalDependencies(address[]),"apply(uint256,address,uint256,uint8[2],uint256)"
transferOwnership(address),"apply(uint256,address,uint256,uint8[2],uint256)"
setExternalDependencies(address[]),updateBattleBlockNumber(uint256)
setInternalDependencies(address[]),updateBattleBlockNumber(uint256)
transferOwnership(address),updateBattleBlockNumber(uint256)
setExternalDependencies(address[]),"addTimeForOpponentSelect(address,uint256)"
setInternalDependencies(address[]),"addTimeForOpponentSelect(address,uint256)"
transferOwnership(address),"addTimeForOpponentSelect(address,uint256)"
