Source Function,Target Function
revivalInvestor(address),"putPresentee(address,address,address,string,bool)"
"resetGame(address[],address[])","putPresentee(address,address,address,string,bool)"
disableInvestor(address),"putPresentee(address,address,address,string,bool)"
resetMaxOutInWeek(),"putPresentee(address,address,address,string,bool)"
enableInvestor(address),"putPresentee(address,address,address,string,bool)"
"getInvestor(address,uint256,uint256,uint256,uint256)","putPresentee(address,address,address,string,bool)"
revivalInvestor(address),"getInvestor(address,uint256,uint256,uint256,uint256)"
"resetGame(address[],address[])","getInvestor(address,uint256,uint256,uint256,uint256)"
disableInvestor(address),"getInvestor(address,uint256,uint256,uint256,uint256)"
resetMaxOutInWeek(),"getInvestor(address,uint256,uint256,uint256,uint256)"
enableInvestor(address),"getInvestor(address,uint256,uint256,uint256,uint256)"
"putPresentee(address,address,address,string,bool)","getInvestor(address,uint256,uint256,uint256,uint256)"
