Source Function,Target Function
queryWinner(string),announceWinnerManually(uint256)
"__callback(bytes32,string)",announceWinnerManually(uint256)
refund(),announceWinnerManually(uint256)
enableRefunds(),announceWinnerManually(uint256)
stake(uint256),announceWinnerManually(uint256)
claimFees(),announceWinnerManually(uint256)
confirmWinner(),announceWinnerManually(uint256)
transferOwnership(address),announceWinnerManually(uint256)
announceWinnerManually(uint256),queryWinner(string)
"__callback(bytes32,string)",queryWinner(string)
refund(),queryWinner(string)
enableRefunds(),queryWinner(string)
stake(uint256),queryWinner(string)
claimFees(),queryWinner(string)
confirmWinner(),queryWinner(string)
transferOwnership(address),queryWinner(string)
announceWinnerManually(uint256),kill()
queryWinner(string),kill()
"__callback(bytes32,string)",kill()
refund(),kill()
enableRefunds(),kill()
stake(uint256),kill()
claimFees(),kill()
confirmWinner(),kill()
transferOwnership(address),kill()
stake(uint256),refund()
claimWinnings(),refund()
announceWinnerManually(uint256),enableRefunds()
queryWinner(string),enableRefunds()
"__callback(bytes32,string)",enableRefunds()
refund(),enableRefunds()
stake(uint256),enableRefunds()
claimFees(),enableRefunds()
confirmWinner(),enableRefunds()
transferOwnership(address),enableRefunds()
announceWinnerManually(uint256),stake(uint256)
queryWinner(string),stake(uint256)
"__callback(bytes32,string)",stake(uint256)
refund(),stake(uint256)
enableRefunds(),stake(uint256)
claimFees(),stake(uint256)
confirmWinner(),stake(uint256)
transferOwnership(address),stake(uint256)
announceWinnerManually(uint256),claimWinnings()
queryWinner(string),claimWinnings()
"__callback(bytes32,string)",claimWinnings()
refund(),claimWinnings()
enableRefunds(),claimWinnings()
stake(uint256),claimWinnings()
claimFees(),claimWinnings()
confirmWinner(),claimWinnings()
transferOwnership(address),claimWinnings()
announceWinnerManually(uint256),claimFees()
queryWinner(string),claimFees()
"__callback(bytes32,string)",claimFees()
refund(),claimFees()
enableRefunds(),claimFees()
stake(uint256),claimFees()
confirmWinner(),claimFees()
transferOwnership(address),claimFees()
announceWinnerManually(uint256),confirmWinner()
queryWinner(string),confirmWinner()
"__callback(bytes32,string)",confirmWinner()
refund(),confirmWinner()
enableRefunds(),confirmWinner()
stake(uint256),confirmWinner()
claimFees(),confirmWinner()
transferOwnership(address),confirmWinner()
announceWinnerManually(uint256),transferOwnership(address)
queryWinner(string),transferOwnership(address)
"__callback(bytes32,string)",transferOwnership(address)
refund(),transferOwnership(address)
enableRefunds(),transferOwnership(address)
stake(uint256),transferOwnership(address)
claimFees(),transferOwnership(address)
confirmWinner(),transferOwnership(address)
