Source Function,Target Function
"approve(address,uint256)",redeemToken(uint256)
"redeemRestore(address,uint256)",redeemToken(uint256)
"transferFrom(address,address,uint256)",redeemToken(uint256)
"offlineAdjust(uint256,uint256)",redeemToken(uint256)
"offlineDonate(uint256,uint256)",redeemToken(uint256)
"transfer(address,uint256)",redeemToken(uint256)
allocateFounderTokens(),redeemToken(uint256)
donate(bytes32),redeemToken(uint256)
redeemToken(uint256),"redeemRestore(address,uint256)"
"approve(address,uint256)","redeemRestore(address,uint256)"
"transferFrom(address,address,uint256)","redeemRestore(address,uint256)"
"offlineAdjust(uint256,uint256)","redeemRestore(address,uint256)"
"offlineDonate(uint256,uint256)","redeemRestore(address,uint256)"
"transfer(address,uint256)","redeemRestore(address,uint256)"
allocateFounderTokens(),"redeemRestore(address,uint256)"
donate(bytes32),"redeemRestore(address,uint256)"
redeemToken(uint256),donate(bytes32)
"approve(address,uint256)",donate(bytes32)
"redeemRestore(address,uint256)",donate(bytes32)
"transferFrom(address,address,uint256)",donate(bytes32)
"offlineAdjust(uint256,uint256)",donate(bytes32)
"offlineDonate(uint256,uint256)",donate(bytes32)
"transfer(address,uint256)",donate(bytes32)
allocateFounderTokens(),donate(bytes32)
halt(),donate(bytes32)
changeFounder(address),donate(bytes32)
unhalt(),donate(bytes32)
