Source Function,Target Function
setToken(address),"transferFrom(address,address,address,uint256)"
finalizeContract(),"transferFrom(address,address,address,uint256)"
setLedger(address),"transferFrom(address,address,address,uint256)"
withdrawVested(address),"transferFrom(address,address,address,uint256)"
unpause(),"transferFrom(address,address,address,uint256)"
setCrowdsale(address),"transferFrom(address,address,address,uint256)"
pause(),"transferFrom(address,address,address,uint256)"
"startVesting(uint256,uint256)","transferFrom(address,address,address,uint256)"
init(),"transferFrom(address,address,address,uint256)"
transferOwnership(address),"transferFrom(address,address,address,uint256)"
setToken(address),totalSupply()
finalizeContract(),totalSupply()
setLedger(address),totalSupply()
withdrawVested(address),totalSupply()
unpause(),totalSupply()
setCrowdsale(address),totalSupply()
pause(),totalSupply()
"startVesting(uint256,uint256)",totalSupply()
init(),totalSupply()
transferOwnership(address),totalSupply()
setToken(address),"burn(address,uint256)"
finalizeContract(),"burn(address,uint256)"
setLedger(address),"burn(address,uint256)"
withdrawVested(address),"burn(address,uint256)"
unpause(),"burn(address,uint256)"
setCrowdsale(address),"burn(address,uint256)"
pause(),"burn(address,uint256)"
"startVesting(uint256,uint256)","burn(address,uint256)"
init(),"burn(address,uint256)"
transferOwnership(address),"burn(address,uint256)"
setToken(address),"transfer(address,address,uint256)"
finalizeContract(),"transfer(address,address,uint256)"
setLedger(address),"transfer(address,address,uint256)"
withdrawVested(address),"transfer(address,address,uint256)"
unpause(),"transfer(address,address,uint256)"
setCrowdsale(address),"transfer(address,address,uint256)"
pause(),"transfer(address,address,uint256)"
"startVesting(uint256,uint256)","transfer(address,address,uint256)"
init(),"transfer(address,address,uint256)"
transferOwnership(address),"transfer(address,address,uint256)"
setToken(address),"allowance(address,address)"
finalizeContract(),"allowance(address,address)"
setLedger(address),"allowance(address,address)"
withdrawVested(address),"allowance(address,address)"
unpause(),"allowance(address,address)"
setCrowdsale(address),"allowance(address,address)"
pause(),"allowance(address,address)"
"startVesting(uint256,uint256)","allowance(address,address)"
init(),"allowance(address,address)"
transferOwnership(address),"allowance(address,address)"
setToken(address),"approve(address,address,uint256)"
finalizeContract(),"approve(address,address,uint256)"
setLedger(address),"approve(address,address,uint256)"
withdrawVested(address),"approve(address,address,uint256)"
unpause(),"approve(address,address,uint256)"
setCrowdsale(address),"approve(address,address,uint256)"
pause(),"approve(address,address,uint256)"
"startVesting(uint256,uint256)","approve(address,address,uint256)"
init(),"approve(address,address,uint256)"
transferOwnership(address),"approve(address,address,uint256)"
