Source Function,Target Function
setContractMiniGame(address),"setEndTimeUnequalledDef(address,uint256)"
"setNextTimeArenaBonus(address,uint256)","setEndTimeUnequalledDef(address,uint256)"
removeContractMiniGame(address),"setEndTimeUnequalledDef(address,uint256)"
"setBonusPoint(address,uint256)","setEndTimeUnequalledDef(address,uint256)"
"setVirusDef(address,uint256)","setEndTimeUnequalledDef(address,uint256)"
"setNextTimeAtk(address,uint256)","setEndTimeUnequalledDef(address,uint256)"
setContractMiniGame(address),"setNextTimeArenaBonus(address,uint256)"
"setEndTimeUnequalledDef(address,uint256)","setNextTimeArenaBonus(address,uint256)"
removeContractMiniGame(address),"setNextTimeArenaBonus(address,uint256)"
"setBonusPoint(address,uint256)","setNextTimeArenaBonus(address,uint256)"
"setVirusDef(address,uint256)","setNextTimeArenaBonus(address,uint256)"
"setNextTimeAtk(address,uint256)","setNextTimeArenaBonus(address,uint256)"
setContractMiniGame(address),"setBonusPoint(address,uint256)"
"setEndTimeUnequalledDef(address,uint256)","setBonusPoint(address,uint256)"
"setNextTimeArenaBonus(address,uint256)","setBonusPoint(address,uint256)"
removeContractMiniGame(address),"setBonusPoint(address,uint256)"
"setVirusDef(address,uint256)","setBonusPoint(address,uint256)"
"setNextTimeAtk(address,uint256)","setBonusPoint(address,uint256)"
setContractMiniGame(address),"setVirusDef(address,uint256)"
"setEndTimeUnequalledDef(address,uint256)","setVirusDef(address,uint256)"
"setNextTimeArenaBonus(address,uint256)","setVirusDef(address,uint256)"
removeContractMiniGame(address),"setVirusDef(address,uint256)"
"setBonusPoint(address,uint256)","setVirusDef(address,uint256)"
"setNextTimeAtk(address,uint256)","setVirusDef(address,uint256)"
setContractMiniGame(address),"setNextTimeAtk(address,uint256)"
"setEndTimeUnequalledDef(address,uint256)","setNextTimeAtk(address,uint256)"
"setNextTimeArenaBonus(address,uint256)","setNextTimeAtk(address,uint256)"
removeContractMiniGame(address),"setNextTimeAtk(address,uint256)"
"setBonusPoint(address,uint256)","setNextTimeAtk(address,uint256)"
"setVirusDef(address,uint256)","setNextTimeAtk(address,uint256)"
