Source Function,Target Function
"adminsTokenCreation(address,uint256,uint8,bytes32,bytes32,bool)","approve(address,uint256)"
"rewriteTokenFromPresale(uint256,address,uint256,uint8,bytes32,bytes32,bool)","approve(address,uint256)"
"setApprovalForAll(address,bool)","approve(address,uint256)"
"approve(address,uint256)",getTokenPriceForIncreasing(uint256)
"adminsTokenCreation(address,uint256,uint8,bytes32,bytes32,bool)",getTokenPriceForIncreasing(uint256)
"rewriteTokenFromPresale(uint256,address,uint256,uint8,bytes32,bytes32,bool)",getTokenPriceForIncreasing(uint256)
"setApprovalForAll(address,bool)",getTokenPriceForIncreasing(uint256)
"approve(address,uint256)","rewriteTokenFromPresale(uint256,address,uint256,uint8,bytes32,bytes32,bool)"
"adminsTokenCreation(address,uint256,uint8,bytes32,bytes32,bool)","rewriteTokenFromPresale(uint256,address,uint256,uint8,bytes32,bytes32,bool)"
"setApprovalForAll(address,bool)","rewriteTokenFromPresale(uint256,address,uint256,uint8,bytes32,bytes32,bool)"
"approve(address,uint256)",ownerOf(uint256)
"adminsTokenCreation(address,uint256,uint8,bytes32,bytes32,bool)",ownerOf(uint256)
"rewriteTokenFromPresale(uint256,address,uint256,uint8,bytes32,bytes32,bool)",ownerOf(uint256)
"setApprovalForAll(address,bool)",ownerOf(uint256)
