Source Function,Target Function
setDefroster(address),stopBatchAssign()
setStopDefrost(),stopBatchAssign()
"batchAssignTokens(address[],uint256[],uint256[])",stopBatchAssign()
transferOwnership(address),stopBatchAssign()
stopBatchAssign(),killContract()
setDefroster(address),killContract()
setStopDefrost(),killContract()
"batchAssignTokens(address[],uint256[],uint256[])",killContract()
transferOwnership(address),killContract()
stopBatchAssign(),setDefroster(address)
setStopDefrost(),setDefroster(address)
"batchAssignTokens(address[],uint256[],uint256[])",setDefroster(address)
transferOwnership(address),setDefroster(address)
stopBatchAssign(),setStopDefrost()
setDefroster(address),setStopDefrost()
"batchAssignTokens(address[],uint256[],uint256[])",setStopDefrost()
transferOwnership(address),setStopDefrost()
stopBatchAssign(),"batchAssignTokens(address[],uint256[],uint256[])"
setDefroster(address),"batchAssignTokens(address[],uint256[],uint256[])"
setStopDefrost(),"batchAssignTokens(address[],uint256[],uint256[])"
transferOwnership(address),"batchAssignTokens(address[],uint256[],uint256[])"
stopBatchAssign(),transferOwnership(address)
setDefroster(address),transferOwnership(address)
setStopDefrost(),transferOwnership(address)
"batchAssignTokens(address[],uint256[],uint256[])",transferOwnership(address)
