Source Function,Target Function
withdrawRefund(uint256),"refundPayment(uint256,address,string)"
"setMonethaAddress(address,bool)","refundPayment(uint256,address,string)"
unpause(),"refundPayment(uint256,address,string)"
pause(),"refundPayment(uint256,address,string)"
setMonethaGateway(address),"refundPayment(uint256,address,string)"
setContactInformation(string),"refundPayment(uint256,address,string)"
setMerchantWallet(address),"refundPayment(uint256,address,string)"
transferOwnership(address),"refundPayment(uint256,address,string)"
pause(),unpause()
setMonethaGateway(address),unpause()
setContactInformation(string),unpause()
setMerchantWallet(address),unpause()
transferOwnership(address),unpause()
unpause(),destroy()
pause(),destroy()
setMonethaGateway(address),destroy()
setContactInformation(string),destroy()
setMerchantWallet(address),destroy()
transferOwnership(address),destroy()
unpause(),pause()
setMonethaGateway(address),pause()
setContactInformation(string),pause()
setMerchantWallet(address),pause()
transferOwnership(address),pause()
unpause(),withdrawRefund(uint256)
pause(),withdrawRefund(uint256)
setMonethaGateway(address),withdrawRefund(uint256)
setContactInformation(string),withdrawRefund(uint256)
setMerchantWallet(address),withdrawRefund(uint256)
transferOwnership(address),withdrawRefund(uint256)
unpause(),setMonethaGateway(address)
pause(),setMonethaGateway(address)
setContactInformation(string),setMonethaGateway(address)
setMerchantWallet(address),setMonethaGateway(address)
transferOwnership(address),setMonethaGateway(address)
unpause(),"payForOrder(uint256,address,uint256)"
pause(),"payForOrder(uint256,address,uint256)"
setMonethaGateway(address),"payForOrder(uint256,address,uint256)"
setContactInformation(string),"payForOrder(uint256,address,uint256)"
setMerchantWallet(address),"payForOrder(uint256,address,uint256)"
transferOwnership(address),"payForOrder(uint256,address,uint256)"
unpause(),setContactInformation(string)
pause(),setContactInformation(string)
setMonethaGateway(address),setContactInformation(string)
setMerchantWallet(address),setContactInformation(string)
transferOwnership(address),setContactInformation(string)
unpause(),"setMonethaAddress(address,bool)"
pause(),"setMonethaAddress(address,bool)"
setMonethaGateway(address),"setMonethaAddress(address,bool)"
setContactInformation(string),"setMonethaAddress(address,bool)"
setMerchantWallet(address),"setMonethaAddress(address,bool)"
transferOwnership(address),"setMonethaAddress(address,bool)"
unpause(),setMerchantWallet(address)
pause(),setMerchantWallet(address)
setMonethaGateway(address),setMerchantWallet(address)
setContactInformation(string),setMerchantWallet(address)
transferOwnership(address),setMerchantWallet(address)
unpause(),transferOwnership(address)
pause(),transferOwnership(address)
setMonethaGateway(address),transferOwnership(address)
setContactInformation(string),transferOwnership(address)
setMerchantWallet(address),transferOwnership(address)
unpause(),destroyAndSend(address)
pause(),destroyAndSend(address)
setMonethaGateway(address),destroyAndSend(address)
setContactInformation(string),destroyAndSend(address)
setMerchantWallet(address),destroyAndSend(address)
transferOwnership(address),destroyAndSend(address)
