Source Function,Target Function
removeAdmin(address),"award(address,uint256,string)"
withdraw(),"award(address,uint256,string)"
changeToken(address),"award(address,uint256,string)"
addAdmin(address),"award(address,uint256,string)"
"addContributors(address[],bytes)","award(address,uint256,string)"
"awardContributors(address[],uint256,string)","award(address,uint256,string)"
allocate(uint256),"award(address,uint256,string)"
changeOwner(address),"award(address,uint256,string)"
"removeContributor(uint256,bytes)","award(address,uint256,string)"
forfeitAllocations(),"award(address,uint256,string)"
"addContributor(address,bytes)","award(address,uint256,string)"
"award(address,uint256,string)",withdraw()
removeAdmin(address),withdraw()
changeToken(address),withdraw()
addAdmin(address),withdraw()
"addContributors(address[],bytes)",withdraw()
"awardContributors(address[],uint256,string)",withdraw()
allocate(uint256),withdraw()
changeOwner(address),withdraw()
"removeContributor(uint256,bytes)",withdraw()
forfeitAllocations(),withdraw()
"addContributor(address,bytes)",withdraw()
setMaxContributors(uint256),withdraw()
"award(address,uint256,string)",changeToken(address)
"addContributors(address[],bytes)",changeToken(address)
"awardContributors(address[],uint256,string)",changeToken(address)
"removeContributor(uint256,bytes)",changeToken(address)
"addContributor(address,bytes)",changeToken(address)
removeAdmin(address),changeToken(address)
withdraw(),changeToken(address)
addAdmin(address),changeToken(address)
allocate(uint256),changeToken(address)
changeOwner(address),changeToken(address)
forfeitAllocations(),changeToken(address)
setMaxContributors(uint256),changeToken(address)
"award(address,uint256,string)","addContributors(address[],bytes)"
removeAdmin(address),"addContributors(address[],bytes)"
withdraw(),"addContributors(address[],bytes)"
changeToken(address),"addContributors(address[],bytes)"
addAdmin(address),"addContributors(address[],bytes)"
"awardContributors(address[],uint256,string)","addContributors(address[],bytes)"
allocate(uint256),"addContributors(address[],bytes)"
changeOwner(address),"addContributors(address[],bytes)"
"removeContributor(uint256,bytes)","addContributors(address[],bytes)"
forfeitAllocations(),"addContributors(address[],bytes)"
"addContributor(address,bytes)","addContributors(address[],bytes)"
"award(address,uint256,string)","awardContributors(address[],uint256,string)"
removeAdmin(address),"awardContributors(address[],uint256,string)"
withdraw(),"awardContributors(address[],uint256,string)"
changeToken(address),"awardContributors(address[],uint256,string)"
addAdmin(address),"awardContributors(address[],uint256,string)"
"addContributors(address[],bytes)","awardContributors(address[],uint256,string)"
allocate(uint256),"awardContributors(address[],uint256,string)"
changeOwner(address),"awardContributors(address[],uint256,string)"
"removeContributor(uint256,bytes)","awardContributors(address[],uint256,string)"
forfeitAllocations(),"awardContributors(address[],uint256,string)"
"addContributor(address,bytes)","awardContributors(address[],uint256,string)"
changeToken(address),allocate(uint256)
"addContributors(address[],bytes)",allocate(uint256)
changeOwner(address),allocate(uint256)
"removeContributor(uint256,bytes)",allocate(uint256)
setMaxContributors(uint256),allocate(uint256)
forfeitAllocations(),allocate(uint256)
"addContributor(address,bytes)",allocate(uint256)
"award(address,uint256,string)","removeContributor(uint256,bytes)"
removeAdmin(address),"removeContributor(uint256,bytes)"
withdraw(),"removeContributor(uint256,bytes)"
changeToken(address),"removeContributor(uint256,bytes)"
addAdmin(address),"removeContributor(uint256,bytes)"
"addContributors(address[],bytes)","removeContributor(uint256,bytes)"
"awardContributors(address[],uint256,string)","removeContributor(uint256,bytes)"
allocate(uint256),"removeContributor(uint256,bytes)"
changeOwner(address),"removeContributor(uint256,bytes)"
forfeitAllocations(),"removeContributor(uint256,bytes)"
"addContributor(address,bytes)","removeContributor(uint256,bytes)"
"award(address,uint256,string)",setMaxContributors(uint256)
removeAdmin(address),setMaxContributors(uint256)
withdraw(),setMaxContributors(uint256)
changeToken(address),setMaxContributors(uint256)
addAdmin(address),setMaxContributors(uint256)
"addContributors(address[],bytes)",setMaxContributors(uint256)
"awardContributors(address[],uint256,string)",setMaxContributors(uint256)
allocate(uint256),setMaxContributors(uint256)
changeOwner(address),setMaxContributors(uint256)
"removeContributor(uint256,bytes)",setMaxContributors(uint256)
forfeitAllocations(),setMaxContributors(uint256)
"addContributor(address,bytes)",setMaxContributors(uint256)
"award(address,uint256,string)",forfeitAllocations()
removeAdmin(address),forfeitAllocations()
withdraw(),forfeitAllocations()
changeToken(address),forfeitAllocations()
addAdmin(address),forfeitAllocations()
"addContributors(address[],bytes)",forfeitAllocations()
"awardContributors(address[],uint256,string)",forfeitAllocations()
allocate(uint256),forfeitAllocations()
changeOwner(address),forfeitAllocations()
"removeContributor(uint256,bytes)",forfeitAllocations()
"addContributor(address,bytes)",forfeitAllocations()
"award(address,uint256,string)","addContributor(address,bytes)"
removeAdmin(address),"addContributor(address,bytes)"
withdraw(),"addContributor(address,bytes)"
changeToken(address),"addContributor(address,bytes)"
addAdmin(address),"addContributor(address,bytes)"
"addContributors(address[],bytes)","addContributor(address,bytes)"
"awardContributors(address[],uint256,string)","addContributor(address,bytes)"
allocate(uint256),"addContributor(address,bytes)"
changeOwner(address),"addContributor(address,bytes)"
"removeContributor(uint256,bytes)","addContributor(address,bytes)"
forfeitAllocations(),"addContributor(address,bytes)"
