Source Function,Target Function
snpb(uint256),"bmc(uint256,uint256,address)"
sgc(uint256),"bmc(uint256,uint256,address)"
sdc(address),"bmc(uint256,uint256,address)"
sgpc(uint256),"bmc(uint256,uint256,address)"
smg(uint256),"bmc(uint256,uint256,address)"
setOp(address),"bmc(uint256,uint256,address)"
acceptOp(),"bmc(uint256,uint256,address)"
srb(uint256),"bmc(uint256,uint256,address)"
snpb(uint256),"bc(uint256,address)"
sgc(uint256),"bc(uint256,address)"
sdc(address),"bc(uint256,address)"
sgpc(uint256),"bc(uint256,address)"
smg(uint256),"bc(uint256,address)"
setOp(address),"bc(uint256,address)"
acceptOp(),"bc(uint256,address)"
srb(uint256),"bc(uint256,address)"
snpb(uint256),"gcard(uint256,address)"
sgc(uint256),"gcard(uint256,address)"
sdc(address),"gcard(uint256,address)"
sgpc(uint256),"gcard(uint256,address)"
smg(uint256),"gcard(uint256,address)"
setOp(address),"gcard(uint256,address)"
acceptOp(),"gcard(uint256,address)"
srb(uint256),"gcard(uint256,address)"
snpb(uint256),cg()
sgc(uint256),cg()
sdc(address),cg()
sgpc(uint256),cg()
smg(uint256),cg()
setOp(address),cg()
acceptOp(),cg()
srb(uint256),cg()
snpb(uint256),"sc(uint256,uint256,uint256,uint256,uint256)"
sgc(uint256),"sc(uint256,uint256,uint256,uint256,uint256)"
sdc(address),"sc(uint256,uint256,uint256,uint256,uint256)"
sgpc(uint256),"sc(uint256,uint256,uint256,uint256,uint256)"
smg(uint256),"sc(uint256,uint256,uint256,uint256,uint256)"
setOp(address),"sc(uint256,uint256,uint256,uint256,uint256)"
acceptOp(),"sc(uint256,uint256,uint256,uint256,uint256)"
srb(uint256),"sc(uint256,uint256,uint256,uint256,uint256)"
