Source Function,Target Function
"validateKYC(address,bool)",claimTokensByAdmin(address)
refund(),claimTokensByAdmin(address)
"whitelistAddress(address,bool)",claimTokensByAdmin(address)
"adminshipLevel(address,uint8)",claimTokensByAdmin(address)
claimTokensByUser(),claimTokensByAdmin(address)
claimTokensByAdmin(address),externalTokensRecovery(address)
"validateKYC(address,bool)",externalTokensRecovery(address)
refund(),externalTokensRecovery(address)
"whitelistAddress(address,bool)",externalTokensRecovery(address)
"adminshipLevel(address,uint8)",externalTokensRecovery(address)
claimTokensByUser(),externalTokensRecovery(address)
claimTokensByAdmin(address),"validateKYC(address,bool)"
refund(),"validateKYC(address,bool)"
"whitelistAddress(address,bool)","validateKYC(address,bool)"
"adminshipLevel(address,uint8)","validateKYC(address,bool)"
claimTokensByUser(),"validateKYC(address,bool)"
claimTokensByAdmin(address),refund()
"validateKYC(address,bool)",refund()
"whitelistAddress(address,bool)",refund()
"adminshipLevel(address,uint8)",refund()
claimTokensByUser(),refund()
claimTokensByAdmin(address),setMainSaleStart(uint256)
"validateKYC(address,bool)",setMainSaleStart(uint256)
refund(),setMainSaleStart(uint256)
"whitelistAddress(address,bool)",setMainSaleStart(uint256)
"adminshipLevel(address,uint8)",setMainSaleStart(uint256)
claimTokensByUser(),setMainSaleStart(uint256)
claimTokensByAdmin(address),claimEth()
"validateKYC(address,bool)",claimEth()
refund(),claimEth()
"whitelistAddress(address,bool)",claimEth()
"adminshipLevel(address,uint8)",claimEth()
claimTokensByUser(),claimEth()
claimTokensByAdmin(address),"whitelistAddress(address,bool)"
"validateKYC(address,bool)","whitelistAddress(address,bool)"
refund(),"whitelistAddress(address,bool)"
"adminshipLevel(address,uint8)","whitelistAddress(address,bool)"
claimTokensByUser(),"whitelistAddress(address,bool)"
claimTokensByAdmin(address),"adminshipLevel(address,uint8)"
"validateKYC(address,bool)","adminshipLevel(address,uint8)"
refund(),"adminshipLevel(address,uint8)"
"whitelistAddress(address,bool)","adminshipLevel(address,uint8)"
claimTokensByUser(),"adminshipLevel(address,uint8)"
claimTokensByAdmin(address),claimTokensByUser()
"validateKYC(address,bool)",claimTokensByUser()
refund(),claimTokensByUser()
"whitelistAddress(address,bool)",claimTokensByUser()
"adminshipLevel(address,uint8)",claimTokensByUser()
