Source Function,Target Function
"transfer_byFirstOwner(address,uint256)","airdrop_byadmin(address,uint256)"
renounceOwnership(),"airdrop_byadmin(address,uint256)"
transferOwnership(address),"airdrop_byadmin(address,uint256)"
"transfer(address,uint256)","airdrop_byadmin(address,uint256)"
"airdrop_byadmin(address,uint256)","transfer_byFirstOwner(address,uint256)"
renounceOwnership(),"transfer_byFirstOwner(address,uint256)"
transferOwnership(address),"transfer_byFirstOwner(address,uint256)"
"transfer(address,uint256)","transfer_byFirstOwner(address,uint256)"
"airdrop_byadmin(address,uint256)",renounceOwnership()
"transfer_byFirstOwner(address,uint256)",renounceOwnership()
transferOwnership(address),renounceOwnership()
"airdrop_byadmin(address,uint256)","transfer(address,uint256)"
"transfer_byFirstOwner(address,uint256)","transfer(address,uint256)"
"airdrop_byadmin(address,uint256)",transferOwnership(address)
"transfer_byFirstOwner(address,uint256)",transferOwnership(address)
renounceOwnership(),transferOwnership(address)
