Source Function,Target Function
removeOwner(address),"addSocial(address[],uint256[])"
removeUsers(address[]),"addSocial(address[],uint256[])"
addUsers(address[]),"addSocial(address[],uint256[])"
addOwner(address),"addSocial(address[],uint256[])"
redeemTokens(),"addSocial(address[],uint256[])"
"addSocial(address[],uint256[])",removeOwner(address)
removeUsers(address[]),removeOwner(address)
addUsers(address[]),removeOwner(address)
addOwner(address),removeOwner(address)
redeemTokens(),removeOwner(address)
"addSocial(address[],uint256[])",removeUsers(address[])
removeOwner(address),removeUsers(address[])
addUsers(address[]),removeUsers(address[])
addOwner(address),removeUsers(address[])
redeemTokens(),removeUsers(address[])
"addSocial(address[],uint256[])",addUsers(address[])
removeOwner(address),addUsers(address[])
removeUsers(address[]),addUsers(address[])
addOwner(address),addUsers(address[])
redeemTokens(),addUsers(address[])
"addSocial(address[],uint256[])",addOwner(address)
removeOwner(address),addOwner(address)
removeUsers(address[]),addOwner(address)
addUsers(address[]),addOwner(address)
redeemTokens(),addOwner(address)
"addSocial(address[],uint256[])",toggleDrop()
removeOwner(address),toggleDrop()
removeUsers(address[]),toggleDrop()
addUsers(address[]),toggleDrop()
addOwner(address),toggleDrop()
redeemTokens(),toggleDrop()
"addSocial(address[],uint256[])",setOperator(address)
removeOwner(address),setOperator(address)
removeUsers(address[]),setOperator(address)
addUsers(address[]),setOperator(address)
addOwner(address),setOperator(address)
redeemTokens(),setOperator(address)
"addSocial(address[],uint256[])","transferTokens(address,uint256)"
removeOwner(address),"transferTokens(address,uint256)"
removeUsers(address[]),"transferTokens(address,uint256)"
addUsers(address[]),"transferTokens(address,uint256)"
addOwner(address),"transferTokens(address,uint256)"
redeemTokens(),"transferTokens(address,uint256)"
toggleDrop(),"transferTokens(address,uint256)"
setOperator(address),"transferTokens(address,uint256)"
removeOwner(address),redeemTokens()
addOwner(address),redeemTokens()
toggleDrop(),redeemTokens()
setOperator(address),redeemTokens()
"addSocial(address[],uint256[])",redeemTokens()
removeUsers(address[]),redeemTokens()
addUsers(address[]),redeemTokens()
