Source Function,Target Function
revokeApproval(address),setDistenseAddress(address)
"taskRewardVote(bytes32,uint256)",setDistenseAddress(address)
"addTask(bytes32,string)",setDistenseAddress(address)
setTaskRewardPaid(bytes32),setDistenseAddress(address)
approve(address),setDistenseAddress(address)
deleteTask(bytes32),setDistenseAddress(address)
"taskRewardVote(bytes32,uint256)",revokeApproval(address)
"addTask(bytes32,string)",revokeApproval(address)
setTaskRewardPaid(bytes32),revokeApproval(address)
approve(address),revokeApproval(address)
deleteTask(bytes32),revokeApproval(address)
setDistenseAddress(address),"taskRewardVote(bytes32,uint256)"
"addTask(bytes32,string)","taskRewardVote(bytes32,uint256)"
setDIDTokenAddress(address),"taskRewardVote(bytes32,uint256)"
deleteTask(bytes32),"taskRewardVote(bytes32,uint256)"
revokeApproval(address),"taskRewardVote(bytes32,uint256)"
setTaskRewardPaid(bytes32),"taskRewardVote(bytes32,uint256)"
approve(address),"taskRewardVote(bytes32,uint256)"
setDistenseAddress(address),"addTask(bytes32,string)"
setDIDTokenAddress(address),"addTask(bytes32,string)"
deleteTask(bytes32),"addTask(bytes32,string)"
revokeApproval(address),"addTask(bytes32,string)"
"taskRewardVote(bytes32,uint256)","addTask(bytes32,string)"
setTaskRewardPaid(bytes32),"addTask(bytes32,string)"
approve(address),"addTask(bytes32,string)"
revokeApproval(address),setDIDTokenAddress(address)
"taskRewardVote(bytes32,uint256)",setDIDTokenAddress(address)
"addTask(bytes32,string)",setDIDTokenAddress(address)
setTaskRewardPaid(bytes32),setDIDTokenAddress(address)
approve(address),setDIDTokenAddress(address)
deleteTask(bytes32),setDIDTokenAddress(address)
revokeApproval(address),setTaskRewardPaid(bytes32)
"taskRewardVote(bytes32,uint256)",setTaskRewardPaid(bytes32)
"addTask(bytes32,string)",setTaskRewardPaid(bytes32)
approve(address),setTaskRewardPaid(bytes32)
deleteTask(bytes32),setTaskRewardPaid(bytes32)
revokeApproval(address),approve(address)
"taskRewardVote(bytes32,uint256)",approve(address)
"addTask(bytes32,string)",approve(address)
setTaskRewardPaid(bytes32),approve(address)
deleteTask(bytes32),approve(address)
revokeApproval(address),deleteTask(bytes32)
"taskRewardVote(bytes32,uint256)",deleteTask(bytes32)
"addTask(bytes32,string)",deleteTask(bytes32)
setTaskRewardPaid(bytes32),deleteTask(bytes32)
approve(address),deleteTask(bytes32)
