Source Function,Target Function
revivalInvestor(address),"getSystemCommision(address,uint256,uint256,uint256,uint256)"
"resetGame(address[],address[])","getSystemCommision(address,uint256,uint256,uint256,uint256)"
disableInvestor(address),"getSystemCommision(address,uint256,uint256,uint256,uint256)"
resetMaxOutInWeek(),"getSystemCommision(address,uint256,uint256,uint256,uint256)"
enableInvestor(address),"getSystemCommision(address,uint256,uint256,uint256,uint256)"
"putPresentee(address,address,address,string,bool)","getSystemCommision(address,uint256,uint256,uint256,uint256)"
revivalInvestor(address),"putPresentee(address,address,address,string,bool)"
"getSystemCommision(address,uint256,uint256,uint256,uint256)","putPresentee(address,address,address,string,bool)"
"resetGame(address[],address[])","putPresentee(address,address,address,string,bool)"
disableInvestor(address),"putPresentee(address,address,address,string,bool)"
resetMaxOutInWeek(),"putPresentee(address,address,address,string,bool)"
enableInvestor(address),"putPresentee(address,address,address,string,bool)"
