Source Function,Target Function
setPriceUSD(uint256),finishPreIco()
changeOracle(address),finishPreIco()
"startIco(uint256,uint256)",finishPreIco()
getDouble(),finishPreIco()
"usdSale(address,uint256)",finishPreIco()
"startPreIco(uint256,uint256)",finishPreIco()
transferOwnership(address),finishPreIco()
setPriceUSD(uint256),pausePreSale()
changeOracle(address),pausePreSale()
"startIco(uint256,uint256)",pausePreSale()
getDouble(),pausePreSale()
"usdSale(address,uint256)",pausePreSale()
"startPreIco(uint256,uint256)",pausePreSale()
transferOwnership(address),pausePreSale()
setPriceUSD(uint256),changeOracle(address)
"startIco(uint256,uint256)",changeOracle(address)
getDouble(),changeOracle(address)
"usdSale(address,uint256)",changeOracle(address)
"startPreIco(uint256,uint256)",changeOracle(address)
transferOwnership(address),changeOracle(address)
setPriceUSD(uint256),pauseSale()
changeOracle(address),pauseSale()
"startIco(uint256,uint256)",pauseSale()
getDouble(),pauseSale()
"usdSale(address,uint256)",pauseSale()
"startPreIco(uint256,uint256)",pauseSale()
transferOwnership(address),pauseSale()
setPriceUSD(uint256),startCompanySell()
changeOracle(address),startCompanySell()
"startIco(uint256,uint256)",startCompanySell()
getDouble(),startCompanySell()
"usdSale(address,uint256)",startCompanySell()
"startPreIco(uint256,uint256)",startCompanySell()
transferOwnership(address),startCompanySell()
setPriceUSD(uint256),finishMinting()
changeOracle(address),finishMinting()
"startIco(uint256,uint256)",finishMinting()
getDouble(),finishMinting()
"usdSale(address,uint256)",finishMinting()
"startPreIco(uint256,uint256)",finishMinting()
transferOwnership(address),finishMinting()
setPriceUSD(uint256),"startIco(uint256,uint256)"
changeOracle(address),"startIco(uint256,uint256)"
getDouble(),"startIco(uint256,uint256)"
"usdSale(address,uint256)","startIco(uint256,uint256)"
"startPreIco(uint256,uint256)","startIco(uint256,uint256)"
transferOwnership(address),"startIco(uint256,uint256)"
setPriceUSD(uint256),getDouble()
changeOracle(address),getDouble()
"startIco(uint256,uint256)",getDouble()
"usdSale(address,uint256)",getDouble()
"startPreIco(uint256,uint256)",getDouble()
transferOwnership(address),getDouble()
setPriceUSD(uint256),"usdSale(address,uint256)"
changeOracle(address),"usdSale(address,uint256)"
"startIco(uint256,uint256)","usdSale(address,uint256)"
getDouble(),"usdSale(address,uint256)"
"startPreIco(uint256,uint256)","usdSale(address,uint256)"
transferOwnership(address),"usdSale(address,uint256)"
setPriceUSD(uint256),finishICO()
changeOracle(address),finishICO()
"startIco(uint256,uint256)",finishICO()
getDouble(),finishICO()
"usdSale(address,uint256)",finishICO()
"startPreIco(uint256,uint256)",finishICO()
transferOwnership(address),finishICO()
setPriceUSD(uint256),"startPreIco(uint256,uint256)"
changeOracle(address),"startPreIco(uint256,uint256)"
"startIco(uint256,uint256)","startPreIco(uint256,uint256)"
getDouble(),"startPreIco(uint256,uint256)"
"usdSale(address,uint256)","startPreIco(uint256,uint256)"
transferOwnership(address),"startPreIco(uint256,uint256)"
setPriceUSD(uint256),transferOwnership(address)
changeOracle(address),transferOwnership(address)
"startIco(uint256,uint256)",transferOwnership(address)
getDouble(),transferOwnership(address)
"usdSale(address,uint256)",transferOwnership(address)
"startPreIco(uint256,uint256)",transferOwnership(address)
