Source Function,Target Function
setPriceRate(uint256),changeEndDate(uint256)
"manualTokenTransfer(address,uint256)",changeEndDate(uint256)
pauseCrowdsale(),changeEndDate(uint256)
transferOwnership(address),changeEndDate(uint256)
resumeCrowdsale(),changeEndDate(uint256)
changeStartDate(uint256),changeEndDate(uint256)
changeEndDate(uint256),takeTokensBack()
setPriceRate(uint256),takeTokensBack()
"manualTokenTransfer(address,uint256)",takeTokensBack()
pauseCrowdsale(),takeTokensBack()
transferOwnership(address),takeTokensBack()
resumeCrowdsale(),takeTokensBack()
changeStartDate(uint256),takeTokensBack()
changeEndDate(uint256),setPriceRate(uint256)
"manualTokenTransfer(address,uint256)",setPriceRate(uint256)
pauseCrowdsale(),setPriceRate(uint256)
transferOwnership(address),setPriceRate(uint256)
resumeCrowdsale(),setPriceRate(uint256)
changeStartDate(uint256),setPriceRate(uint256)
changeEndDate(uint256),"manualTokenTransfer(address,uint256)"
setPriceRate(uint256),"manualTokenTransfer(address,uint256)"
pauseCrowdsale(),"manualTokenTransfer(address,uint256)"
transferOwnership(address),"manualTokenTransfer(address,uint256)"
resumeCrowdsale(),"manualTokenTransfer(address,uint256)"
changeStartDate(uint256),"manualTokenTransfer(address,uint256)"
changeEndDate(uint256),pauseCrowdsale()
setPriceRate(uint256),pauseCrowdsale()
"manualTokenTransfer(address,uint256)",pauseCrowdsale()
transferOwnership(address),pauseCrowdsale()
resumeCrowdsale(),pauseCrowdsale()
changeStartDate(uint256),pauseCrowdsale()
changeEndDate(uint256),transferOwnership(address)
setPriceRate(uint256),transferOwnership(address)
"manualTokenTransfer(address,uint256)",transferOwnership(address)
pauseCrowdsale(),transferOwnership(address)
resumeCrowdsale(),transferOwnership(address)
changeStartDate(uint256),transferOwnership(address)
changeEndDate(uint256),resumeCrowdsale()
setPriceRate(uint256),resumeCrowdsale()
"manualTokenTransfer(address,uint256)",resumeCrowdsale()
pauseCrowdsale(),resumeCrowdsale()
transferOwnership(address),resumeCrowdsale()
changeStartDate(uint256),resumeCrowdsale()
changeEndDate(uint256),changeStartDate(uint256)
setPriceRate(uint256),changeStartDate(uint256)
"manualTokenTransfer(address,uint256)",changeStartDate(uint256)
pauseCrowdsale(),changeStartDate(uint256)
transferOwnership(address),changeStartDate(uint256)
resumeCrowdsale(),changeStartDate(uint256)
