Source Function,Target Function
unpause(),increaseBid(uint256)
setMinBidAmount(uint256),increaseBid(uint256)
renounceOwnership(),increaseBid(uint256)
pause(),increaseBid(uint256)
setKoCommissionAccount(address),increaseBid(uint256)
setKodavV2(address),increaseBid(uint256)
transferOwnership(address),increaseBid(uint256)
acceptBid(uint256),increaseBid(uint256)
disableEdition(uint256),increaseBid(uint256)
"manualOverrideEditionHighestBidAndBidder(uint256,address,uint256)",increaseBid(uint256)
cancelAuction(uint256),increaseBid(uint256)
"manualDeleteEditionBids(uint256,address)",increaseBid(uint256)
placeBid(uint256),increaseBid(uint256)
"setArtistsControlAddressAndEnabledEdition(uint256,address)",increaseBid(uint256)
"setArtistsControlAddress(uint256,address)",increaseBid(uint256)
enableEdition(uint256),increaseBid(uint256)
unpause(),withdrawBid(uint256)
setMinBidAmount(uint256),withdrawBid(uint256)
renounceOwnership(),withdrawBid(uint256)
pause(),withdrawBid(uint256)
setKoCommissionAccount(address),withdrawBid(uint256)
setKodavV2(address),withdrawBid(uint256)
transferOwnership(address),withdrawBid(uint256)
increaseBid(uint256),withdrawBid(uint256)
acceptBid(uint256),withdrawBid(uint256)
disableEdition(uint256),withdrawBid(uint256)
"manualOverrideEditionHighestBidAndBidder(uint256,address,uint256)",withdrawBid(uint256)
cancelAuction(uint256),withdrawBid(uint256)
"manualDeleteEditionBids(uint256,address)",withdrawBid(uint256)
placeBid(uint256),withdrawBid(uint256)
"setArtistsControlAddressAndEnabledEdition(uint256,address)",withdrawBid(uint256)
"setArtistsControlAddress(uint256,address)",withdrawBid(uint256)
enableEdition(uint256),withdrawBid(uint256)
unpause(),withdrawStuckEther(address)
setMinBidAmount(uint256),withdrawStuckEther(address)
renounceOwnership(),withdrawStuckEther(address)
pause(),withdrawStuckEther(address)
setKoCommissionAccount(address),withdrawStuckEther(address)
setKodavV2(address),withdrawStuckEther(address)
transferOwnership(address),withdrawStuckEther(address)
unpause(),acceptBid(uint256)
setMinBidAmount(uint256),acceptBid(uint256)
renounceOwnership(),acceptBid(uint256)
pause(),acceptBid(uint256)
setKoCommissionAccount(address),acceptBid(uint256)
setKodavV2(address),acceptBid(uint256)
transferOwnership(address),acceptBid(uint256)
increaseBid(uint256),acceptBid(uint256)
disableEdition(uint256),acceptBid(uint256)
"manualOverrideEditionHighestBidAndBidder(uint256,address,uint256)",acceptBid(uint256)
cancelAuction(uint256),acceptBid(uint256)
"manualDeleteEditionBids(uint256,address)",acceptBid(uint256)
placeBid(uint256),acceptBid(uint256)
"setArtistsControlAddressAndEnabledEdition(uint256,address)",acceptBid(uint256)
"setArtistsControlAddress(uint256,address)",acceptBid(uint256)
enableEdition(uint256),acceptBid(uint256)
setMinBidAmount(uint256),unpause()
renounceOwnership(),unpause()
pause(),unpause()
setKoCommissionAccount(address),unpause()
setKodavV2(address),unpause()
transferOwnership(address),unpause()
unpause(),setMinBidAmount(uint256)
renounceOwnership(),setMinBidAmount(uint256)
pause(),setMinBidAmount(uint256)
setKoCommissionAccount(address),setMinBidAmount(uint256)
setKodavV2(address),setMinBidAmount(uint256)
transferOwnership(address),setMinBidAmount(uint256)
unpause(),renounceOwnership()
setMinBidAmount(uint256),renounceOwnership()
pause(),renounceOwnership()
setKoCommissionAccount(address),renounceOwnership()
setKodavV2(address),renounceOwnership()
transferOwnership(address),renounceOwnership()
unpause(),disableEdition(uint256)
setMinBidAmount(uint256),disableEdition(uint256)
renounceOwnership(),disableEdition(uint256)
pause(),disableEdition(uint256)
setKoCommissionAccount(address),disableEdition(uint256)
setKodavV2(address),disableEdition(uint256)
transferOwnership(address),disableEdition(uint256)
unpause(),pause()
setMinBidAmount(uint256),pause()
renounceOwnership(),pause()
setKoCommissionAccount(address),pause()
setKodavV2(address),pause()
transferOwnership(address),pause()
unpause(),"manualOverrideEditionHighestBidAndBidder(uint256,address,uint256)"
setMinBidAmount(uint256),"manualOverrideEditionHighestBidAndBidder(uint256,address,uint256)"
renounceOwnership(),"manualOverrideEditionHighestBidAndBidder(uint256,address,uint256)"
pause(),"manualOverrideEditionHighestBidAndBidder(uint256,address,uint256)"
setKoCommissionAccount(address),"manualOverrideEditionHighestBidAndBidder(uint256,address,uint256)"
setKodavV2(address),"manualOverrideEditionHighestBidAndBidder(uint256,address,uint256)"
transferOwnership(address),"manualOverrideEditionHighestBidAndBidder(uint256,address,uint256)"
unpause(),setKoCommissionAccount(address)
setMinBidAmount(uint256),setKoCommissionAccount(address)
renounceOwnership(),setKoCommissionAccount(address)
pause(),setKoCommissionAccount(address)
setKodavV2(address),setKoCommissionAccount(address)
transferOwnership(address),setKoCommissionAccount(address)
unpause(),cancelAuction(uint256)
setMinBidAmount(uint256),cancelAuction(uint256)
renounceOwnership(),cancelAuction(uint256)
pause(),cancelAuction(uint256)
setKoCommissionAccount(address),cancelAuction(uint256)
setKodavV2(address),cancelAuction(uint256)
transferOwnership(address),cancelAuction(uint256)
unpause(),"manualDeleteEditionBids(uint256,address)"
setMinBidAmount(uint256),"manualDeleteEditionBids(uint256,address)"
renounceOwnership(),"manualDeleteEditionBids(uint256,address)"
pause(),"manualDeleteEditionBids(uint256,address)"
setKoCommissionAccount(address),"manualDeleteEditionBids(uint256,address)"
setKodavV2(address),"manualDeleteEditionBids(uint256,address)"
transferOwnership(address),"manualDeleteEditionBids(uint256,address)"
unpause(),placeBid(uint256)
setMinBidAmount(uint256),placeBid(uint256)
renounceOwnership(),placeBid(uint256)
pause(),placeBid(uint256)
setKoCommissionAccount(address),placeBid(uint256)
setKodavV2(address),placeBid(uint256)
transferOwnership(address),placeBid(uint256)
increaseBid(uint256),placeBid(uint256)
acceptBid(uint256),placeBid(uint256)
disableEdition(uint256),placeBid(uint256)
"manualOverrideEditionHighestBidAndBidder(uint256,address,uint256)",placeBid(uint256)
cancelAuction(uint256),placeBid(uint256)
"manualDeleteEditionBids(uint256,address)",placeBid(uint256)
"setArtistsControlAddressAndEnabledEdition(uint256,address)",placeBid(uint256)
"setArtistsControlAddress(uint256,address)",placeBid(uint256)
enableEdition(uint256),placeBid(uint256)
unpause(),"setArtistsControlAddressAndEnabledEdition(uint256,address)"
setMinBidAmount(uint256),"setArtistsControlAddressAndEnabledEdition(uint256,address)"
renounceOwnership(),"setArtistsControlAddressAndEnabledEdition(uint256,address)"
pause(),"setArtistsControlAddressAndEnabledEdition(uint256,address)"
setKoCommissionAccount(address),"setArtistsControlAddressAndEnabledEdition(uint256,address)"
setKodavV2(address),"setArtistsControlAddressAndEnabledEdition(uint256,address)"
transferOwnership(address),"setArtistsControlAddressAndEnabledEdition(uint256,address)"
unpause(),"withdrawStuckEtherOfAmount(address,uint256)"
setMinBidAmount(uint256),"withdrawStuckEtherOfAmount(address,uint256)"
renounceOwnership(),"withdrawStuckEtherOfAmount(address,uint256)"
pause(),"withdrawStuckEtherOfAmount(address,uint256)"
setKoCommissionAccount(address),"withdrawStuckEtherOfAmount(address,uint256)"
setKodavV2(address),"withdrawStuckEtherOfAmount(address,uint256)"
transferOwnership(address),"withdrawStuckEtherOfAmount(address,uint256)"
unpause(),setKodavV2(address)
setMinBidAmount(uint256),setKodavV2(address)
renounceOwnership(),setKodavV2(address)
pause(),setKodavV2(address)
setKoCommissionAccount(address),setKodavV2(address)
transferOwnership(address),setKodavV2(address)
unpause(),"setArtistsControlAddress(uint256,address)"
setMinBidAmount(uint256),"setArtistsControlAddress(uint256,address)"
renounceOwnership(),"setArtistsControlAddress(uint256,address)"
pause(),"setArtistsControlAddress(uint256,address)"
setKoCommissionAccount(address),"setArtistsControlAddress(uint256,address)"
setKodavV2(address),"setArtistsControlAddress(uint256,address)"
transferOwnership(address),"setArtistsControlAddress(uint256,address)"
