Source Function,Target Function
"depositByDelegate(address,uint256,string,bytes32,bytes32,uint8)","addNewChannel(string,address,uint256)"
"depositBySuperAdmin(uint256,uint256,address)","addNewChannel(string,address,uint256)"
changeChannelDelegate(address),"addNewChannel(string,address,uint256)"
"deposit(address,uint256,string)","addNewChannel(string,address,uint256)"
"recharge(uint256,string)","addNewChannel(string,address,uint256)"
"addNewChannel(string,address,uint256)","depositByDelegate(address,uint256,string,bytes32,bytes32,uint8)"
"depositBySuperAdmin(uint256,uint256,address)","depositByDelegate(address,uint256,string,bytes32,bytes32,uint8)"
changeChannelDelegate(address),"depositByDelegate(address,uint256,string,bytes32,bytes32,uint8)"
"deposit(address,uint256,string)","depositByDelegate(address,uint256,string,bytes32,bytes32,uint8)"
"recharge(uint256,string)","depositByDelegate(address,uint256,string,bytes32,bytes32,uint8)"
"addNewChannel(string,address,uint256)",changeChannelDelegate(address)
"depositByDelegate(address,uint256,string,bytes32,bytes32,uint8)",changeChannelDelegate(address)
"depositBySuperAdmin(uint256,uint256,address)",changeChannelDelegate(address)
"deposit(address,uint256,string)",changeChannelDelegate(address)
"recharge(uint256,string)",changeChannelDelegate(address)
"addNewChannel(string,address,uint256)","deposit(address,uint256,string)"
"depositByDelegate(address,uint256,string,bytes32,bytes32,uint8)","deposit(address,uint256,string)"
"depositBySuperAdmin(uint256,uint256,address)","deposit(address,uint256,string)"
changeChannelDelegate(address),"deposit(address,uint256,string)"
"recharge(uint256,string)","deposit(address,uint256,string)"
"addNewChannel(string,address,uint256)","recharge(uint256,string)"
"depositByDelegate(address,uint256,string,bytes32,bytes32,uint8)","recharge(uint256,string)"
"depositBySuperAdmin(uint256,uint256,address)","recharge(uint256,string)"
changeChannelDelegate(address),"recharge(uint256,string)"
"deposit(address,uint256,string)","recharge(uint256,string)"
