Source Function,Target Function
safeWithdrawal(),unpause()
burn(uint256),unpause()
DskTokenToCore(),unpause()
pause(),unpause()
DskTokenToInvestors(),unpause()
DskToOwner(),unpause()
transferEthToOwner(uint256),unpause()
transferOwnership(address),unpause()
safeWithdrawal(),burn(uint256)
unpause(),burn(uint256)
DskTokenToCore(),burn(uint256)
pause(),burn(uint256)
DskTokenToInvestors(),burn(uint256)
DskToOwner(),burn(uint256)
transferEthToOwner(uint256),burn(uint256)
transferOwnership(address),burn(uint256)
safeWithdrawal(),DskTokenToCore()
unpause(),DskTokenToCore()
burn(uint256),DskTokenToCore()
pause(),DskTokenToCore()
DskTokenToInvestors(),DskTokenToCore()
DskToOwner(),DskTokenToCore()
transferEthToOwner(uint256),DskTokenToCore()
transferOwnership(address),DskTokenToCore()
safeWithdrawal(),balanceOf(address)
unpause(),balanceOf(address)
burn(uint256),balanceOf(address)
DskTokenToCore(),balanceOf(address)
pause(),balanceOf(address)
DskTokenToInvestors(),balanceOf(address)
DskToOwner(),balanceOf(address)
transferEthToOwner(uint256),balanceOf(address)
transferOwnership(address),balanceOf(address)
safeWithdrawal(),pause()
unpause(),pause()
burn(uint256),pause()
DskTokenToCore(),pause()
DskTokenToInvestors(),pause()
DskToOwner(),pause()
transferEthToOwner(uint256),pause()
transferOwnership(address),pause()
safeWithdrawal(),removeFromWhitelist(address)
unpause(),removeFromWhitelist(address)
burn(uint256),removeFromWhitelist(address)
DskTokenToCore(),removeFromWhitelist(address)
pause(),removeFromWhitelist(address)
DskTokenToInvestors(),removeFromWhitelist(address)
DskToOwner(),removeFromWhitelist(address)
transferEthToOwner(uint256),removeFromWhitelist(address)
transferOwnership(address),removeFromWhitelist(address)
safeWithdrawal(),addManyToWhitelist(address[])
unpause(),addManyToWhitelist(address[])
burn(uint256),addManyToWhitelist(address[])
DskTokenToCore(),addManyToWhitelist(address[])
pause(),addManyToWhitelist(address[])
DskTokenToInvestors(),addManyToWhitelist(address[])
DskToOwner(),addManyToWhitelist(address[])
transferEthToOwner(uint256),addManyToWhitelist(address[])
transferOwnership(address),addManyToWhitelist(address[])
safeWithdrawal(),DskTokenToInvestors()
unpause(),DskTokenToInvestors()
burn(uint256),DskTokenToInvestors()
DskTokenToCore(),DskTokenToInvestors()
pause(),DskTokenToInvestors()
DskToOwner(),DskTokenToInvestors()
transferEthToOwner(uint256),DskTokenToInvestors()
transferOwnership(address),DskTokenToInvestors()
safeWithdrawal(),"transfer(address,uint256)"
unpause(),"transfer(address,uint256)"
burn(uint256),"transfer(address,uint256)"
DskTokenToCore(),"transfer(address,uint256)"
pause(),"transfer(address,uint256)"
DskTokenToInvestors(),"transfer(address,uint256)"
DskToOwner(),"transfer(address,uint256)"
transferEthToOwner(uint256),"transfer(address,uint256)"
transferOwnership(address),"transfer(address,uint256)"
safeWithdrawal(),DskToOwner()
unpause(),DskToOwner()
burn(uint256),DskToOwner()
DskTokenToCore(),DskToOwner()
pause(),DskToOwner()
DskTokenToInvestors(),DskToOwner()
transferEthToOwner(uint256),DskToOwner()
transferOwnership(address),DskToOwner()
safeWithdrawal(),"transfer(address,uint256,bytes)"
unpause(),"transfer(address,uint256,bytes)"
burn(uint256),"transfer(address,uint256,bytes)"
DskTokenToCore(),"transfer(address,uint256,bytes)"
pause(),"transfer(address,uint256,bytes)"
DskTokenToInvestors(),"transfer(address,uint256,bytes)"
DskToOwner(),"transfer(address,uint256,bytes)"
transferEthToOwner(uint256),"transfer(address,uint256,bytes)"
transferOwnership(address),"transfer(address,uint256,bytes)"
safeWithdrawal(),transferEthToOwner(uint256)
unpause(),transferEthToOwner(uint256)
burn(uint256),transferEthToOwner(uint256)
DskTokenToCore(),transferEthToOwner(uint256)
pause(),transferEthToOwner(uint256)
DskTokenToInvestors(),transferEthToOwner(uint256)
DskToOwner(),transferEthToOwner(uint256)
transferOwnership(address),transferEthToOwner(uint256)
safeWithdrawal(),addToWhitelist(address)
unpause(),addToWhitelist(address)
burn(uint256),addToWhitelist(address)
DskTokenToCore(),addToWhitelist(address)
pause(),addToWhitelist(address)
DskTokenToInvestors(),addToWhitelist(address)
DskToOwner(),addToWhitelist(address)
transferEthToOwner(uint256),addToWhitelist(address)
transferOwnership(address),addToWhitelist(address)
safeWithdrawal(),transferOwnership(address)
unpause(),transferOwnership(address)
burn(uint256),transferOwnership(address)
DskTokenToCore(),transferOwnership(address)
pause(),transferOwnership(address)
DskTokenToInvestors(),transferOwnership(address)
DskToOwner(),transferOwnership(address)
transferEthToOwner(uint256),transferOwnership(address)
