Source Function,Target Function
deleteBool(bytes32),deleteAddress(bytes32)
"setBytes(bytes32,bytes)",deleteAddress(bytes32)
"setInt(bytes32,int256)",deleteAddress(bytes32)
allowOwnership(address),deleteAddress(bytes32)
deleteBytes(bytes32),deleteAddress(bytes32)
removeOwnership(address),deleteAddress(bytes32)
"setString(bytes32,string)",deleteAddress(bytes32)
deleteInt(bytes32),deleteAddress(bytes32)
"setBool(bytes32,bool)",deleteAddress(bytes32)
"setAddress(bytes32,address)",deleteAddress(bytes32)
"setUint(bytes32,uint256)",deleteAddress(bytes32)
deleteUint(bytes32),deleteAddress(bytes32)
transferOwnership(address),deleteAddress(bytes32)
deleteString(bytes32),deleteAddress(bytes32)
deleteAddress(bytes32),deleteBool(bytes32)
"setBytes(bytes32,bytes)",deleteBool(bytes32)
"setInt(bytes32,int256)",deleteBool(bytes32)
allowOwnership(address),deleteBool(bytes32)
deleteBytes(bytes32),deleteBool(bytes32)
removeOwnership(address),deleteBool(bytes32)
"setString(bytes32,string)",deleteBool(bytes32)
deleteInt(bytes32),deleteBool(bytes32)
"setBool(bytes32,bool)",deleteBool(bytes32)
"setAddress(bytes32,address)",deleteBool(bytes32)
"setUint(bytes32,uint256)",deleteBool(bytes32)
deleteUint(bytes32),deleteBool(bytes32)
transferOwnership(address),deleteBool(bytes32)
deleteString(bytes32),deleteBool(bytes32)
deleteAddress(bytes32),"setBytes(bytes32,bytes)"
deleteBool(bytes32),"setBytes(bytes32,bytes)"
"setInt(bytes32,int256)","setBytes(bytes32,bytes)"
allowOwnership(address),"setBytes(bytes32,bytes)"
deleteBytes(bytes32),"setBytes(bytes32,bytes)"
removeOwnership(address),"setBytes(bytes32,bytes)"
"setString(bytes32,string)","setBytes(bytes32,bytes)"
deleteInt(bytes32),"setBytes(bytes32,bytes)"
"setBool(bytes32,bool)","setBytes(bytes32,bytes)"
"setAddress(bytes32,address)","setBytes(bytes32,bytes)"
"setUint(bytes32,uint256)","setBytes(bytes32,bytes)"
deleteUint(bytes32),"setBytes(bytes32,bytes)"
transferOwnership(address),"setBytes(bytes32,bytes)"
deleteString(bytes32),"setBytes(bytes32,bytes)"
deleteAddress(bytes32),"setInt(bytes32,int256)"
deleteBool(bytes32),"setInt(bytes32,int256)"
"setBytes(bytes32,bytes)","setInt(bytes32,int256)"
allowOwnership(address),"setInt(bytes32,int256)"
deleteBytes(bytes32),"setInt(bytes32,int256)"
removeOwnership(address),"setInt(bytes32,int256)"
"setString(bytes32,string)","setInt(bytes32,int256)"
deleteInt(bytes32),"setInt(bytes32,int256)"
"setBool(bytes32,bool)","setInt(bytes32,int256)"
"setAddress(bytes32,address)","setInt(bytes32,int256)"
"setUint(bytes32,uint256)","setInt(bytes32,int256)"
deleteUint(bytes32),"setInt(bytes32,int256)"
transferOwnership(address),"setInt(bytes32,int256)"
deleteString(bytes32),"setInt(bytes32,int256)"
deleteAddress(bytes32),allowOwnership(address)
deleteBool(bytes32),allowOwnership(address)
"setBytes(bytes32,bytes)",allowOwnership(address)
"setInt(bytes32,int256)",allowOwnership(address)
deleteBytes(bytes32),allowOwnership(address)
removeOwnership(address),allowOwnership(address)
"setString(bytes32,string)",allowOwnership(address)
deleteInt(bytes32),allowOwnership(address)
"setBool(bytes32,bool)",allowOwnership(address)
"setAddress(bytes32,address)",allowOwnership(address)
"setUint(bytes32,uint256)",allowOwnership(address)
deleteUint(bytes32),allowOwnership(address)
transferOwnership(address),allowOwnership(address)
deleteString(bytes32),allowOwnership(address)
deleteAddress(bytes32),deleteBytes(bytes32)
deleteBool(bytes32),deleteBytes(bytes32)
"setBytes(bytes32,bytes)",deleteBytes(bytes32)
"setInt(bytes32,int256)",deleteBytes(bytes32)
allowOwnership(address),deleteBytes(bytes32)
removeOwnership(address),deleteBytes(bytes32)
"setString(bytes32,string)",deleteBytes(bytes32)
deleteInt(bytes32),deleteBytes(bytes32)
"setBool(bytes32,bool)",deleteBytes(bytes32)
"setAddress(bytes32,address)",deleteBytes(bytes32)
"setUint(bytes32,uint256)",deleteBytes(bytes32)
deleteUint(bytes32),deleteBytes(bytes32)
transferOwnership(address),deleteBytes(bytes32)
deleteString(bytes32),deleteBytes(bytes32)
deleteAddress(bytes32),removeOwnership(address)
deleteBool(bytes32),removeOwnership(address)
"setBytes(bytes32,bytes)",removeOwnership(address)
"setInt(bytes32,int256)",removeOwnership(address)
allowOwnership(address),removeOwnership(address)
deleteBytes(bytes32),removeOwnership(address)
"setString(bytes32,string)",removeOwnership(address)
deleteInt(bytes32),removeOwnership(address)
"setBool(bytes32,bool)",removeOwnership(address)
"setAddress(bytes32,address)",removeOwnership(address)
"setUint(bytes32,uint256)",removeOwnership(address)
deleteUint(bytes32),removeOwnership(address)
transferOwnership(address),removeOwnership(address)
deleteString(bytes32),removeOwnership(address)
deleteAddress(bytes32),"setString(bytes32,string)"
deleteBool(bytes32),"setString(bytes32,string)"
"setBytes(bytes32,bytes)","setString(bytes32,string)"
"setInt(bytes32,int256)","setString(bytes32,string)"
allowOwnership(address),"setString(bytes32,string)"
deleteBytes(bytes32),"setString(bytes32,string)"
removeOwnership(address),"setString(bytes32,string)"
deleteInt(bytes32),"setString(bytes32,string)"
"setBool(bytes32,bool)","setString(bytes32,string)"
"setAddress(bytes32,address)","setString(bytes32,string)"
"setUint(bytes32,uint256)","setString(bytes32,string)"
deleteUint(bytes32),"setString(bytes32,string)"
transferOwnership(address),"setString(bytes32,string)"
deleteString(bytes32),"setString(bytes32,string)"
deleteAddress(bytes32),deleteInt(bytes32)
deleteBool(bytes32),deleteInt(bytes32)
"setBytes(bytes32,bytes)",deleteInt(bytes32)
"setInt(bytes32,int256)",deleteInt(bytes32)
allowOwnership(address),deleteInt(bytes32)
deleteBytes(bytes32),deleteInt(bytes32)
removeOwnership(address),deleteInt(bytes32)
"setString(bytes32,string)",deleteInt(bytes32)
"setBool(bytes32,bool)",deleteInt(bytes32)
"setAddress(bytes32,address)",deleteInt(bytes32)
"setUint(bytes32,uint256)",deleteInt(bytes32)
deleteUint(bytes32),deleteInt(bytes32)
transferOwnership(address),deleteInt(bytes32)
deleteString(bytes32),deleteInt(bytes32)
deleteAddress(bytes32),"setBool(bytes32,bool)"
deleteBool(bytes32),"setBool(bytes32,bool)"
"setBytes(bytes32,bytes)","setBool(bytes32,bool)"
"setInt(bytes32,int256)","setBool(bytes32,bool)"
allowOwnership(address),"setBool(bytes32,bool)"
