Source Function,Target Function
joinClub(address),resumePlayer(address)
removeAddressesFromWhitelist(address[]),resumePlayer(address)
removeAddressFromWhitelist(address),resumePlayer(address)
freezePlayer(address),resumePlayer(address)
addAddressToWhitelist(address),resumePlayer(address)
"createLottery(address,string,string,uint32,uint32,uint8)",resumePlayer(address)
addAddressesToWhitelist(address[]),resumePlayer(address)
resumePlayer(address),joinClub(address)
removeAddressesFromWhitelist(address[]),joinClub(address)
removeAddressFromWhitelist(address),joinClub(address)
freezePlayer(address),joinClub(address)
addAddressToWhitelist(address),joinClub(address)
"createLottery(address,string,string,uint32,uint32,uint8)",joinClub(address)
addAddressesToWhitelist(address[]),joinClub(address)
renounceOwnership(),removeAddressesFromWhitelist(address[])
"createLottery(address,string,string,uint32,uint32,uint8)",removeAddressesFromWhitelist(address[])
setHKHcoinAddress(address),removeAddressesFromWhitelist(address[])
transferOwnership(address),removeAddressesFromWhitelist(address[])
renounceOwnership(),removeAddressFromWhitelist(address)
"createLottery(address,string,string,uint32,uint32,uint8)",removeAddressFromWhitelist(address)
setHKHcoinAddress(address),removeAddressFromWhitelist(address)
transferOwnership(address),removeAddressFromWhitelist(address)
resumePlayer(address),"recharge(address,uint256)"
joinClub(address),"recharge(address,uint256)"
removeAddressesFromWhitelist(address[]),"recharge(address,uint256)"
removeAddressFromWhitelist(address),"recharge(address,uint256)"
freezePlayer(address),"recharge(address,uint256)"
addAddressToWhitelist(address),"recharge(address,uint256)"
"createLottery(address,string,string,uint32,uint32,uint8)","recharge(address,uint256)"
addAddressesToWhitelist(address[]),"recharge(address,uint256)"
resumePlayer(address),freezePlayer(address)
joinClub(address),freezePlayer(address)
removeAddressesFromWhitelist(address[]),freezePlayer(address)
removeAddressFromWhitelist(address),freezePlayer(address)
addAddressToWhitelist(address),freezePlayer(address)
"createLottery(address,string,string,uint32,uint32,uint8)",freezePlayer(address)
addAddressesToWhitelist(address[]),freezePlayer(address)
resumePlayer(address),reset(address)
joinClub(address),reset(address)
removeAddressesFromWhitelist(address[]),reset(address)
removeAddressFromWhitelist(address),reset(address)
freezePlayer(address),reset(address)
addAddressToWhitelist(address),reset(address)
"createLottery(address,string,string,uint32,uint32,uint8)",reset(address)
addAddressesToWhitelist(address[]),reset(address)
"createLottery(address,string,string,uint32,uint32,uint8)",renounceOwnership()
setHKHcoinAddress(address),renounceOwnership()
transferOwnership(address),renounceOwnership()
renounceOwnership(),addAddressToWhitelist(address)
"createLottery(address,string,string,uint32,uint32,uint8)",addAddressToWhitelist(address)
setHKHcoinAddress(address),addAddressToWhitelist(address)
transferOwnership(address),addAddressToWhitelist(address)
resumePlayer(address),"createLottery(address,string,string,uint32,uint32,uint8)"
joinClub(address),"createLottery(address,string,string,uint32,uint32,uint8)"
removeAddressesFromWhitelist(address[]),"createLottery(address,string,string,uint32,uint32,uint8)"
removeAddressFromWhitelist(address),"createLottery(address,string,string,uint32,uint32,uint8)"
freezePlayer(address),"createLottery(address,string,string,uint32,uint32,uint8)"
addAddressToWhitelist(address),"createLottery(address,string,string,uint32,uint32,uint8)"
addAddressesToWhitelist(address[]),"createLottery(address,string,string,uint32,uint32,uint8)"
resumePlayer(address),getBalanceOfPlayer(address)
joinClub(address),getBalanceOfPlayer(address)
removeAddressesFromWhitelist(address[]),getBalanceOfPlayer(address)
removeAddressFromWhitelist(address),getBalanceOfPlayer(address)
freezePlayer(address),getBalanceOfPlayer(address)
addAddressToWhitelist(address),getBalanceOfPlayer(address)
"createLottery(address,string,string,uint32,uint32,uint8)",getBalanceOfPlayer(address)
addAddressesToWhitelist(address[]),getBalanceOfPlayer(address)
resumePlayer(address),"destroy(address,uint256)"
joinClub(address),"destroy(address,uint256)"
removeAddressesFromWhitelist(address[]),"destroy(address,uint256)"
removeAddressFromWhitelist(address),"destroy(address,uint256)"
freezePlayer(address),"destroy(address,uint256)"
addAddressToWhitelist(address),"destroy(address,uint256)"
"createLottery(address,string,string,uint32,uint32,uint8)","destroy(address,uint256)"
addAddressesToWhitelist(address[]),"destroy(address,uint256)"
resumePlayer(address),getLotteriesByOwner(address)
joinClub(address),getLotteriesByOwner(address)
removeAddressesFromWhitelist(address[]),getLotteriesByOwner(address)
removeAddressFromWhitelist(address),getLotteriesByOwner(address)
freezePlayer(address),getLotteriesByOwner(address)
addAddressToWhitelist(address),getLotteriesByOwner(address)
"createLottery(address,string,string,uint32,uint32,uint8)",getLotteriesByOwner(address)
addAddressesToWhitelist(address[]),getLotteriesByOwner(address)
renounceOwnership(),addAddressesToWhitelist(address[])
"createLottery(address,string,string,uint32,uint32,uint8)",addAddressesToWhitelist(address[])
setHKHcoinAddress(address),addAddressesToWhitelist(address[])
transferOwnership(address),addAddressesToWhitelist(address[])
renounceOwnership(),transferOwnership(address)
"createLottery(address,string,string,uint32,uint32,uint8)",transferOwnership(address)
setHKHcoinAddress(address),transferOwnership(address)
