Source Function,Target Function
changeMdtFoundationAddress(address),burn(uint256)
changeInvestorsAddress(address),burn(uint256)
"burnFrom(address,uint256)",burn(uint256)
changeTokenSaleAddress(address),burn(uint256)
changeUserGrowthAddress(address),burn(uint256)
changeMdtTeamAddress(address),burn(uint256)
transferOwnership(address),burn(uint256)
burn(uint256),changeMdtFoundationAddress(address)
changeInvestorsAddress(address),changeMdtFoundationAddress(address)
"burnFrom(address,uint256)",changeMdtFoundationAddress(address)
changeTokenSaleAddress(address),changeMdtFoundationAddress(address)
changeUserGrowthAddress(address),changeMdtFoundationAddress(address)
changeMdtTeamAddress(address),changeMdtFoundationAddress(address)
transferOwnership(address),changeMdtFoundationAddress(address)
burn(uint256),changeInvestorsAddress(address)
changeMdtFoundationAddress(address),changeInvestorsAddress(address)
"burnFrom(address,uint256)",changeInvestorsAddress(address)
changeTokenSaleAddress(address),changeInvestorsAddress(address)
changeUserGrowthAddress(address),changeInvestorsAddress(address)
changeMdtTeamAddress(address),changeInvestorsAddress(address)
transferOwnership(address),changeInvestorsAddress(address)
burn(uint256),"burnFrom(address,uint256)"
changeMdtFoundationAddress(address),"burnFrom(address,uint256)"
changeInvestorsAddress(address),"burnFrom(address,uint256)"
changeTokenSaleAddress(address),"burnFrom(address,uint256)"
changeUserGrowthAddress(address),"burnFrom(address,uint256)"
changeMdtTeamAddress(address),"burnFrom(address,uint256)"
transferOwnership(address),"burnFrom(address,uint256)"
burn(uint256),changeTokenSaleAddress(address)
changeMdtFoundationAddress(address),changeTokenSaleAddress(address)
changeInvestorsAddress(address),changeTokenSaleAddress(address)
"burnFrom(address,uint256)",changeTokenSaleAddress(address)
changeUserGrowthAddress(address),changeTokenSaleAddress(address)
changeMdtTeamAddress(address),changeTokenSaleAddress(address)
transferOwnership(address),changeTokenSaleAddress(address)
burn(uint256),changeUserGrowthAddress(address)
changeMdtFoundationAddress(address),changeUserGrowthAddress(address)
changeInvestorsAddress(address),changeUserGrowthAddress(address)
"burnFrom(address,uint256)",changeUserGrowthAddress(address)
changeTokenSaleAddress(address),changeUserGrowthAddress(address)
changeMdtTeamAddress(address),changeUserGrowthAddress(address)
transferOwnership(address),changeUserGrowthAddress(address)
burn(uint256),changeMdtTeamAddress(address)
changeMdtFoundationAddress(address),changeMdtTeamAddress(address)
changeInvestorsAddress(address),changeMdtTeamAddress(address)
"burnFrom(address,uint256)",changeMdtTeamAddress(address)
changeTokenSaleAddress(address),changeMdtTeamAddress(address)
changeUserGrowthAddress(address),changeMdtTeamAddress(address)
transferOwnership(address),changeMdtTeamAddress(address)
burn(uint256),"emergencyERC20Drain(address,uint256)"
changeMdtFoundationAddress(address),"emergencyERC20Drain(address,uint256)"
changeInvestorsAddress(address),"emergencyERC20Drain(address,uint256)"
"burnFrom(address,uint256)","emergencyERC20Drain(address,uint256)"
changeTokenSaleAddress(address),"emergencyERC20Drain(address,uint256)"
changeUserGrowthAddress(address),"emergencyERC20Drain(address,uint256)"
changeMdtTeamAddress(address),"emergencyERC20Drain(address,uint256)"
transferOwnership(address),"emergencyERC20Drain(address,uint256)"
burn(uint256),transferOwnership(address)
changeMdtFoundationAddress(address),transferOwnership(address)
changeInvestorsAddress(address),transferOwnership(address)
"burnFrom(address,uint256)",transferOwnership(address)
changeTokenSaleAddress(address),transferOwnership(address)
changeUserGrowthAddress(address),transferOwnership(address)
changeMdtTeamAddress(address),transferOwnership(address)
