Source Function,Target Function
activate(),finishMinting()
setContactInformation(string),finishMinting()
"mint(address,uint256,bool)",finishMinting()
transferOwnership(address),finishMinting()
setMinter(address),finishMinting()
activate(),"mint(address,uint256,bool)"
finishMinting(),"mint(address,uint256,bool)"
setContactInformation(string),"mint(address,uint256,bool)"
transferOwnership(address),"mint(address,uint256,bool)"
setMinter(address),"mint(address,uint256,bool)"
activate(),setMinter(address)
finishMinting(),setMinter(address)
setContactInformation(string),setMinter(address)
"mint(address,uint256,bool)",setMinter(address)
transferOwnership(address),setMinter(address)
