Source Function,Target Function
"adminTransfer(address,address,uint256,string)",enableTransfer()
setPixelConversionRate(uint256),enableTransfer()
changeAdmin(address),enableTransfer()
changeFounder(address),enableTransfer()
"distribute(address,uint256,uint256[],uint256[])",enableTransfer()
disableTransfer(),enableTransfer()
enableTransfer(),unsuspend(address)
"adminTransfer(address,address,uint256,string)",unsuspend(address)
setPixelConversionRate(uint256),unsuspend(address)
changeAdmin(address),unsuspend(address)
changeFounder(address),unsuspend(address)
"distribute(address,uint256,uint256[],uint256[])",unsuspend(address)
disableTransfer(),unsuspend(address)
"adminTransfer(address,address,uint256,string)","transferFrom(address,address,uint256)"
"approve(address,uint256)","transferFrom(address,address,uint256)"
unsuspend(address),"transferFrom(address,address,uint256)"
suspend(address),"transferFrom(address,address,uint256)"
"sendCoinsForPixels(uint32,address)","transferFrom(address,address,uint256)"
"sendCoinsForPixels_Array(uint32,address[])","transferFrom(address,address,uint256)"
"sendCoinsForPixels_Batch(uint32[],address[])","transferFrom(address,address,uint256)"
"distribute(address,uint256,uint256[],uint256[])","transferFrom(address,address,uint256)"
enableTransfer(),suspend(address)
"adminTransfer(address,address,uint256,string)",suspend(address)
setPixelConversionRate(uint256),suspend(address)
changeAdmin(address),suspend(address)
changeFounder(address),suspend(address)
"distribute(address,uint256,uint256[],uint256[])",suspend(address)
disableTransfer(),suspend(address)
"adminTransfer(address,address,uint256,string)","sendCoinsForPixels(uint32,address)"
"approve(address,uint256)","sendCoinsForPixels(uint32,address)"
unsuspend(address),"sendCoinsForPixels(uint32,address)"
"transferFrom(address,address,uint256)","sendCoinsForPixels(uint32,address)"
suspend(address),"sendCoinsForPixels(uint32,address)"
"sendCoinsForPixels_Array(uint32,address[])","sendCoinsForPixels(uint32,address)"
"sendCoinsForPixels_Batch(uint32[],address[])","sendCoinsForPixels(uint32,address)"
"distribute(address,uint256,uint256[],uint256[])","sendCoinsForPixels(uint32,address)"
"adminTransfer(address,address,uint256,string)","sendCoinsForPixels_Array(uint32,address[])"
"approve(address,uint256)","sendCoinsForPixels_Array(uint32,address[])"
unsuspend(address),"sendCoinsForPixels_Array(uint32,address[])"
"transferFrom(address,address,uint256)","sendCoinsForPixels_Array(uint32,address[])"
suspend(address),"sendCoinsForPixels_Array(uint32,address[])"
"sendCoinsForPixels(uint32,address)","sendCoinsForPixels_Array(uint32,address[])"
"sendCoinsForPixels_Batch(uint32[],address[])","sendCoinsForPixels_Array(uint32,address[])"
"distribute(address,uint256,uint256[],uint256[])","sendCoinsForPixels_Array(uint32,address[])"
enableTransfer(),doUnlock_Admin(address)
"adminTransfer(address,address,uint256,string)",doUnlock_Admin(address)
setPixelConversionRate(uint256),doUnlock_Admin(address)
changeAdmin(address),doUnlock_Admin(address)
changeFounder(address),doUnlock_Admin(address)
"distribute(address,uint256,uint256[],uint256[])",doUnlock_Admin(address)
disableTransfer(),doUnlock_Admin(address)
enableTransfer(),nextUnlockDate_Admin(address)
"adminTransfer(address,address,uint256,string)",nextUnlockDate_Admin(address)
setPixelConversionRate(uint256),nextUnlockDate_Admin(address)
changeAdmin(address),nextUnlockDate_Admin(address)
changeFounder(address),nextUnlockDate_Admin(address)
"distribute(address,uint256,uint256[],uint256[])",nextUnlockDate_Admin(address)
disableTransfer(),nextUnlockDate_Admin(address)
enableTransfer(),destroy()
"adminTransfer(address,address,uint256,string)",destroy()
setPixelConversionRate(uint256),destroy()
changeAdmin(address),destroy()
changeFounder(address),destroy()
"distribute(address,uint256,uint256[],uint256[])",destroy()
disableTransfer(),destroy()
"adminTransfer(address,address,uint256,string)","sendCoinsForPixels_Batch(uint32[],address[])"
"approve(address,uint256)","sendCoinsForPixels_Batch(uint32[],address[])"
unsuspend(address),"sendCoinsForPixels_Batch(uint32[],address[])"
"transferFrom(address,address,uint256)","sendCoinsForPixels_Batch(uint32[],address[])"
suspend(address),"sendCoinsForPixels_Batch(uint32[],address[])"
"sendCoinsForPixels(uint32,address)","sendCoinsForPixels_Batch(uint32[],address[])"
"sendCoinsForPixels_Array(uint32,address[])","sendCoinsForPixels_Batch(uint32[],address[])"
"distribute(address,uint256,uint256[],uint256[])","sendCoinsForPixels_Batch(uint32[],address[])"
"adminTransfer(address,address,uint256,string)","distribute(address,uint256,uint256[],uint256[])"
"approve(address,uint256)","distribute(address,uint256,uint256[],uint256[])"
unsuspend(address),"distribute(address,uint256,uint256[],uint256[])"
"transferFrom(address,address,uint256)","distribute(address,uint256,uint256[],uint256[])"
suspend(address),"distribute(address,uint256,uint256[],uint256[])"
"sendCoinsForPixels(uint32,address)","distribute(address,uint256,uint256[],uint256[])"
"sendCoinsForPixels_Array(uint32,address[])","distribute(address,uint256,uint256[],uint256[])"
"sendCoinsForPixels_Batch(uint32[],address[])","distribute(address,uint256,uint256[],uint256[])"
enableTransfer(),disableTransfer()
"adminTransfer(address,address,uint256,string)",disableTransfer()
setPixelConversionRate(uint256),disableTransfer()
changeAdmin(address),disableTransfer()
changeFounder(address),disableTransfer()
"distribute(address,uint256,uint256[],uint256[])",disableTransfer()
enableTransfer(),getLockedAmount_Admin(address)
"adminTransfer(address,address,uint256,string)",getLockedAmount_Admin(address)
setPixelConversionRate(uint256),getLockedAmount_Admin(address)
changeAdmin(address),getLockedAmount_Admin(address)
changeFounder(address),getLockedAmount_Admin(address)
"distribute(address,uint256,uint256[],uint256[])",getLockedAmount_Admin(address)
disableTransfer(),getLockedAmount_Admin(address)
