Source Function,Target Function
removeOperator(address),"addReserve(address,bool)"
"listPairForReserve(address,address,bool,bool,bool)","addReserve(address,bool)"
removeAlerter(address),"addReserve(address,bool)"
"removeReserve(address,uint256)","addReserve(address,bool)"
addAlerter(address),"addReserve(address,bool)"
"setInfo(bytes32,uint256)","addReserve(address,bool)"
addOperator(address),"addReserve(address,bool)"
"addReserve(address,bool)",removeOperator(address)
"listPairForReserve(address,address,bool,bool,bool)",removeOperator(address)
removeAlerter(address),removeOperator(address)
"removeReserve(address,uint256)",removeOperator(address)
addAlerter(address),removeOperator(address)
"setInfo(bytes32,uint256)",removeOperator(address)
addOperator(address),removeOperator(address)
"addReserve(address,bool)","listPairForReserve(address,address,bool,bool,bool)"
removeOperator(address),"listPairForReserve(address,address,bool,bool,bool)"
removeAlerter(address),"listPairForReserve(address,address,bool,bool,bool)"
"removeReserve(address,uint256)","listPairForReserve(address,address,bool,bool,bool)"
addAlerter(address),"listPairForReserve(address,address,bool,bool,bool)"
"setInfo(bytes32,uint256)","listPairForReserve(address,address,bool,bool,bool)"
addOperator(address),"listPairForReserve(address,address,bool,bool,bool)"
"addReserve(address,bool)",removeAlerter(address)
removeOperator(address),removeAlerter(address)
"listPairForReserve(address,address,bool,bool,bool)",removeAlerter(address)
"removeReserve(address,uint256)",removeAlerter(address)
addAlerter(address),removeAlerter(address)
"setInfo(bytes32,uint256)",removeAlerter(address)
addOperator(address),removeAlerter(address)
"addReserve(address,bool)","removeReserve(address,uint256)"
removeOperator(address),"removeReserve(address,uint256)"
"listPairForReserve(address,address,bool,bool,bool)","removeReserve(address,uint256)"
removeAlerter(address),"removeReserve(address,uint256)"
addAlerter(address),"removeReserve(address,uint256)"
"setInfo(bytes32,uint256)","removeReserve(address,uint256)"
addOperator(address),"removeReserve(address,uint256)"
"addReserve(address,bool)",addAlerter(address)
removeOperator(address),addAlerter(address)
"listPairForReserve(address,address,bool,bool,bool)",addAlerter(address)
removeAlerter(address),addAlerter(address)
"removeReserve(address,uint256)",addAlerter(address)
"setInfo(bytes32,uint256)",addAlerter(address)
addOperator(address),addAlerter(address)
"addReserve(address,bool)","setInfo(bytes32,uint256)"
removeOperator(address),"setInfo(bytes32,uint256)"
"listPairForReserve(address,address,bool,bool,bool)","setInfo(bytes32,uint256)"
removeAlerter(address),"setInfo(bytes32,uint256)"
"removeReserve(address,uint256)","setInfo(bytes32,uint256)"
addAlerter(address),"setInfo(bytes32,uint256)"
addOperator(address),"setInfo(bytes32,uint256)"
"addReserve(address,bool)",addOperator(address)
removeOperator(address),addOperator(address)
"listPairForReserve(address,address,bool,bool,bool)",addOperator(address)
removeAlerter(address),addOperator(address)
"removeReserve(address,uint256)",addOperator(address)
addAlerter(address),addOperator(address)
"setInfo(bytes32,uint256)",addOperator(address)
"setParams(uint256,uint256)",addOperator(address)
setKyberProxy(address),addOperator(address)
"tradeWithHint(address,address,uint256,address,address,uint256,uint256,address,bytes)",addOperator(address)
setFeeBurner(address),addOperator(address)
setWhiteList(address),addOperator(address)
setExpectedRate(address),addOperator(address)
transferAdmin(address),addOperator(address)
setEnable(bool),addOperator(address)
claimAdmin(),addOperator(address)
transferAdminQuickly(address),addOperator(address)
