Source Function,Target Function
unpause(),setToken(address)
"registerAsset(bytes8,uint8)",setToken(address)
pause(),setToken(address)
transferOwnership(address),setToken(address)
setToken(address),unpause()
"registerAsset(bytes8,uint8)",unpause()
pause(),unpause()
transferOwnership(address),unpause()
setToken(address),pause()
unpause(),pause()
"registerAsset(bytes8,uint8)",pause()
transferOwnership(address),pause()
setToken(address),"updateAssetBalances(bytes8[],uint256[])"
unpause(),"updateAssetBalances(bytes8[],uint256[])"
"registerAsset(bytes8,uint8)","updateAssetBalances(bytes8[],uint256[])"
pause(),"updateAssetBalances(bytes8[],uint256[])"
transferOwnership(address),"updateAssetBalances(bytes8[],uint256[])"
addOperator(address),"updateAssetBalances(bytes8[],uint256[])"
removeOperator(address),"updateAssetBalances(bytes8[],uint256[])"
"addTimestamp(bytes32,uint32)","updateAssetBalances(bytes8[],uint256[])"
setToken(address),"addTimestamp(bytes32,uint32)"
unpause(),"addTimestamp(bytes32,uint32)"
"registerAsset(bytes8,uint8)","addTimestamp(bytes32,uint32)"
pause(),"addTimestamp(bytes32,uint32)"
transferOwnership(address),"addTimestamp(bytes32,uint32)"
