Source Function,Target Function
unpause(),reclaimToken(address)
renounceOwnership(),reclaimToken(address)
pause(),reclaimToken(address)
setTGE(address),reclaimToken(address)
"allocate(address,uint256)",reclaimToken(address)
transferOwnership(address),reclaimToken(address)
unpause(),reclaimContract(address)
renounceOwnership(),reclaimContract(address)
pause(),reclaimContract(address)
setTGE(address),reclaimContract(address)
"allocate(address,uint256)",reclaimContract(address)
transferOwnership(address),reclaimContract(address)
unpause(),unAuthorize(address)
renounceOwnership(),unAuthorize(address)
pause(),unAuthorize(address)
setTGE(address),unAuthorize(address)
"allocate(address,uint256)",unAuthorize(address)
transferOwnership(address),unAuthorize(address)
refundLockedUp(address),unAuthorize(address)
"approve(address,uint256)",unAuthorize(address)
"decreaseApproval(address,uint256)",unAuthorize(address)
"increaseApproval(address,uint256)",unAuthorize(address)
renounceOwnership(),unpause()
pause(),unpause()
setTGE(address),unpause()
"allocate(address,uint256)",unpause()
transferOwnership(address),unpause()
unpause(),renounceOwnership()
pause(),renounceOwnership()
setTGE(address),renounceOwnership()
"allocate(address,uint256)",renounceOwnership()
transferOwnership(address),renounceOwnership()
unpause(),pause()
renounceOwnership(),pause()
setTGE(address),pause()
"allocate(address,uint256)",pause()
transferOwnership(address),pause()
unpause(),setTGE(address)
renounceOwnership(),setTGE(address)
pause(),setTGE(address)
"allocate(address,uint256)",setTGE(address)
transferOwnership(address),setTGE(address)
unpause(),reclaimEther()
renounceOwnership(),reclaimEther()
pause(),reclaimEther()
setTGE(address),reclaimEther()
"allocate(address,uint256)",reclaimEther()
transferOwnership(address),reclaimEther()
unpause(),transferOwnership(address)
renounceOwnership(),transferOwnership(address)
pause(),transferOwnership(address)
setTGE(address),transferOwnership(address)
"allocate(address,uint256)",transferOwnership(address)
