Source Function,Target Function
addOwner(address),removeOwner(address)
addOperator(address),removeOwner(address)
removeOperator(address),removeOwner(address)
removeOwner(address),"setup(address,address)"
addOwner(address),"setup(address,address)"
addOperator(address),"setup(address,address)"
removeOperator(address),"setup(address,address)"
removeOwner(address),unpause()
addOwner(address),unpause()
addOperator(address),unpause()
removeOperator(address),unpause()
"setup(address,address)",unpause()
pause(),unpause()
"setupGenerator(uint40,uint40)",unpause()
removeOwner(address),addOwner(address)
addOperator(address),addOwner(address)
removeOperator(address),addOwner(address)
"setup(address,address)","generateSingle(uint256,uint16,address)"
unpause(),"generateSingle(uint256,uint16,address)"
pause(),"generateSingle(uint256,uint16,address)"
"setupGenerator(uint40,uint40)","generateSingle(uint256,uint16,address)"
removeOwner(address),pause()
addOwner(address),pause()
addOperator(address),pause()
removeOperator(address),pause()
"setup(address,address)",pause()
unpause(),pause()
"setupGenerator(uint40,uint40)",pause()
removeOwner(address),recoverCutie(uint40)
addOwner(address),recoverCutie(uint40)
addOperator(address),recoverCutie(uint40)
removeOperator(address),recoverCutie(uint40)
"setup(address,address)",recoverCutie(uint40)
unpause(),recoverCutie(uint40)
pause(),recoverCutie(uint40)
"setupGenerator(uint40,uint40)",recoverCutie(uint40)
"setup(address,address)","runSigned(uint40,uint256,address)"
unpause(),"runSigned(uint40,uint256,address)"
pause(),"runSigned(uint40,uint256,address)"
"setupGenerator(uint40,uint40)","runSigned(uint40,uint256,address)"
removeOwner(address),addOperator(address)
addOwner(address),addOperator(address)
removeOperator(address),addOperator(address)
"setup(address,address)","run(uint40,uint256,address)"
unpause(),"run(uint40,uint256,address)"
pause(),"run(uint40,uint256,address)"
"setupGenerator(uint40,uint40)","run(uint40,uint256,address)"
removeOwner(address),removeOperator(address)
addOwner(address),removeOperator(address)
addOperator(address),removeOperator(address)
"setup(address,address)","generate(uint256,uint16,address[])"
unpause(),"generate(uint256,uint16,address[])"
pause(),"generate(uint256,uint16,address[])"
"setupGenerator(uint40,uint40)","generate(uint256,uint16,address[])"
removeOwner(address),"setupGenerator(uint40,uint40)"
addOwner(address),"setupGenerator(uint40,uint40)"
addOperator(address),"setupGenerator(uint40,uint40)"
removeOperator(address),"setupGenerator(uint40,uint40)"
