Source Function,Target Function
acceptOwnership(),sendInitialTokens(address)
transferOwnership(address),sendInitialTokens(address)
transferOwnership(address),acceptOwnership()
acceptOwnership(),"send(address[],uint256[])"
transferOwnership(address),"send(address[],uint256[])"
"approve(address,uint256)","send(address[],uint256[])"
"transferFrom(address,address,uint256)","send(address[],uint256[])"
"transfer(address,uint256)","send(address[],uint256[])"
"approveAndCall(address,uint256,bytes)","send(address[],uint256[])"
acceptOwnership(),transferOwnership(address)
