Source Function,Target Function
buyIntoSyndicate(),withdraw(uint256)
invest(uint256),withdraw(uint256)
setsessionBlockSize(uint256),withdraw(uint256)
transferOwnership(address),withdraw(uint256)
buyIntoSyndicate(),kill()
invest(uint256),kill()
setsessionBlockSize(uint256),kill()
transferOwnership(address),kill()
buyIntoSyndicate(),setsessionBlockSize(uint256)
invest(uint256),setsessionBlockSize(uint256)
transferOwnership(address),setsessionBlockSize(uint256)
buyIntoSyndicate(),claimProfit()
invest(uint256),claimProfit()
buyIntoSyndicate(),transferOwnership(address)
invest(uint256),transferOwnership(address)
setsessionBlockSize(uint256),transferOwnership(address)
