Source Function,Target Function
"__callback(bytes32,string)",oraclizeSetWinner(uint256)
"__callback(bytes32,string,bytes)",oraclizeSetWinner(uint256)
oraclizeSetWinner(uint256),"__callback(bytes32,string)"
"__callback(bytes32,string,bytes)","__callback(bytes32,string)"
bet(string),"__callback(bytes32,string)"
withdrawReward(),"__callback(bytes32,string)"
oraclizeSetWinner(uint256),withdrawRemainingRewards()
"__callback(bytes32,string)",withdrawRemainingRewards()
"__callback(bytes32,string,bytes)",withdrawRemainingRewards()
oraclizeSetWinner(uint256),"__callback(bytes32,string,bytes)"
"__callback(bytes32,string)","__callback(bytes32,string,bytes)"
bet(string),"__callback(bytes32,string,bytes)"
withdrawReward(),"__callback(bytes32,string,bytes)"
oraclizeSetWinner(uint256),withdrawReward()
"__callback(bytes32,string)",withdrawReward()
"__callback(bytes32,string,bytes)",withdrawReward()
