Source Function,Target Function
changeOwner(address),resetState(address)
resetState(address),"report(address,address,bytes)"
"verify(address,bytes)","report(address,address,bytes)"
"withdrawloss(address,address)","report(address,address,bytes)"
"withdraw(address,uint256)","report(address,address,bytes)"
resetState(address),"withdrawloss(address,address)"
"verify(address,bytes)","withdrawloss(address,address)"
"report(address,address,bytes)","withdrawloss(address,address)"
"withdraw(address,uint256)","withdrawloss(address,address)"
changeOwner(address),"withdrawloss(address,address)"
resetState(address),"withdraw(address,uint256)"
"verify(address,bytes)","withdraw(address,uint256)"
"report(address,address,bytes)","withdraw(address,uint256)"
"withdrawloss(address,address)","withdraw(address,uint256)"
changeOwner(address),"withdraw(address,uint256)"
