Source Function,Target Function
batchDetachAssets(uint256[]),getAssetDetails(uint256)
batchAttachAssets(uint256[]),getAssetDetails(uint256)
"setApprovalForAll(address,bool)",getAssetDetails(uint256)
"setOtherManager(address,uint8)",getAssetDetails(uint256)
attachAsset(uint256),getAssetDetails(uint256)
"setPermanentLimitForType(uint32,uint256)",getAssetDetails(uint256)
requestDetachmentOnPause(uint256),getAssetDetails(uint256)
requestDetachment(uint256),getAssetDetails(uint256)
burnAssetOperator(uint256),getAssetDetails(uint256)
"batchSetApprovalForAll(address[],bool)",getAssetDetails(uint256)
"setTypeName(uint32,string)",getAssetDetails(uint256)
batchDetachAssets(uint256[]),"setPermanentLimitForType(uint32,uint256)"
batchAttachAssets(uint256[]),"setPermanentLimitForType(uint32,uint256)"
"setApprovalForAll(address,bool)","setPermanentLimitForType(uint32,uint256)"
"setOtherManager(address,uint8)","setPermanentLimitForType(uint32,uint256)"
attachAsset(uint256),"setPermanentLimitForType(uint32,uint256)"
requestDetachmentOnPause(uint256),"setPermanentLimitForType(uint32,uint256)"
requestDetachment(uint256),"setPermanentLimitForType(uint32,uint256)"
burnAssetOperator(uint256),"setPermanentLimitForType(uint32,uint256)"
"batchSetApprovalForAll(address[],bool)","setPermanentLimitForType(uint32,uint256)"
"setTypeName(uint32,string)","setPermanentLimitForType(uint32,uint256)"
batchDetachAssets(uint256[]),burnAssetOperator(uint256)
batchAttachAssets(uint256[]),burnAssetOperator(uint256)
"setApprovalForAll(address,bool)",burnAssetOperator(uint256)
"setOtherManager(address,uint8)",burnAssetOperator(uint256)
attachAsset(uint256),burnAssetOperator(uint256)
"setPermanentLimitForType(uint32,uint256)",burnAssetOperator(uint256)
requestDetachmentOnPause(uint256),burnAssetOperator(uint256)
requestDetachment(uint256),burnAssetOperator(uint256)
"batchSetApprovalForAll(address[],bool)",burnAssetOperator(uint256)
"setTypeName(uint32,string)",burnAssetOperator(uint256)
batchDetachAssets(uint256[]),getAssetIdOwner(uint256)
batchAttachAssets(uint256[]),getAssetIdOwner(uint256)
"setApprovalForAll(address,bool)",getAssetIdOwner(uint256)
"setOtherManager(address,uint8)",getAssetIdOwner(uint256)
attachAsset(uint256),getAssetIdOwner(uint256)
"setPermanentLimitForType(uint32,uint256)",getAssetIdOwner(uint256)
requestDetachmentOnPause(uint256),getAssetIdOwner(uint256)
requestDetachment(uint256),getAssetIdOwner(uint256)
burnAssetOperator(uint256),getAssetIdOwner(uint256)
"batchSetApprovalForAll(address[],bool)",getAssetIdOwner(uint256)
"setTypeName(uint32,string)",getAssetIdOwner(uint256)
batchDetachAssets(uint256[]),ownerOf(uint256)
batchAttachAssets(uint256[]),ownerOf(uint256)
"setApprovalForAll(address,bool)",ownerOf(uint256)
"setOtherManager(address,uint8)",ownerOf(uint256)
attachAsset(uint256),ownerOf(uint256)
"setPermanentLimitForType(uint32,uint256)",ownerOf(uint256)
requestDetachmentOnPause(uint256),ownerOf(uint256)
requestDetachment(uint256),ownerOf(uint256)
burnAssetOperator(uint256),ownerOf(uint256)
"batchSetApprovalForAll(address[],bool)",ownerOf(uint256)
"setTypeName(uint32,string)",ownerOf(uint256)
