Source Function,Target Function
disableSuicide(),disableICO()
enableICO(),disableICO()
Airdrop(address[]),disableICO()
transferOwnership(address),disableICO()
disableICO(),disableSuicide()
enableICO(),disableSuicide()
Airdrop(address[]),disableSuicide()
transferOwnership(address),disableSuicide()
disableICO(),enableICO()
disableSuicide(),enableICO()
Airdrop(address[]),enableICO()
transferOwnership(address),enableICO()
"approve(address,uint256)","increaseApproval(address,uint256)"
"transferFrom(address,address,uint256)","increaseApproval(address,uint256)"
"transfer(address,uint256)","increaseApproval(address,uint256)"
Airdrop(address[]),"increaseApproval(address,uint256)"
disableICO(),Airdrop(address[])
disableSuicide(),Airdrop(address[])
enableICO(),Airdrop(address[])
transferOwnership(address),Airdrop(address[])
disableICO(),transferOwnership(address)
disableSuicide(),transferOwnership(address)
enableICO(),transferOwnership(address)
Airdrop(address[]),transferOwnership(address)
disableICO(),Destroy()
disableSuicide(),Destroy()
enableICO(),Destroy()
Airdrop(address[]),Destroy()
transferOwnership(address),Destroy()
