Source Function,Target Function
renounceOwnership(),updateOwnerPercentage(uint256)
transferOwnership(address),updateOwnerPercentage(uint256)
updateOwnerPercentage(uint256),withdrawBalance()
renounceOwnership(),withdrawBalance()
transferOwnership(address),withdrawBalance()
updateOwnerPercentage(uint256),renounceOwnership()
transferOwnership(address),renounceOwnership()
"createListing(address,uint256,uint256,uint256,uint256)",cancelListing(bytes32)
"buyListing(bytes32,uint256)",cancelListing(bytes32)
"createListing(address,uint256,uint256,uint256,uint256)","buyListing(bytes32,uint256)"
cancelListing(bytes32),"buyListing(bytes32,uint256)"
updateOwnerPercentage(uint256),transferOwnership(address)
renounceOwnership(),transferOwnership(address)
updateOwnerPercentage(uint256),"approveToken(address,uint256)"
renounceOwnership(),"approveToken(address,uint256)"
transferOwnership(address),"approveToken(address,uint256)"
