Source Function,Target Function
unpause(),"withdrawToExchange(address,uint256)"
changeMerchantAccount(address),"withdrawToExchange(address,uint256)"
pause(),"withdrawToExchange(address,uint256)"
setContactInformation(string),"withdrawToExchange(address,uint256)"
transferOwnership(address),"withdrawToExchange(address,uint256)"
unpause(),"withdrawAllToExchange(address,uint256)"
changeMerchantAccount(address),"withdrawAllToExchange(address,uint256)"
pause(),"withdrawAllToExchange(address,uint256)"
setContactInformation(string),"withdrawAllToExchange(address,uint256)"
transferOwnership(address),"withdrawAllToExchange(address,uint256)"
unpause(),"setProfile(string,string,string,uint32)"
changeMerchantAccount(address),"setProfile(string,string,string,uint32)"
pause(),"setProfile(string,string,string,uint32)"
setContactInformation(string),"setProfile(string,string,string,uint32)"
transferOwnership(address),"setProfile(string,string,string,uint32)"
changeMerchantAccount(address),unpause()
pause(),unpause()
setContactInformation(string),unpause()
transferOwnership(address),unpause()
unpause(),changeMerchantAccount(address)
pause(),changeMerchantAccount(address)
setContactInformation(string),changeMerchantAccount(address)
transferOwnership(address),changeMerchantAccount(address)
unpause(),destroy()
changeMerchantAccount(address),destroy()
pause(),destroy()
setContactInformation(string),destroy()
transferOwnership(address),destroy()
unpause(),pause()
changeMerchantAccount(address),pause()
setContactInformation(string),pause()
transferOwnership(address),pause()
unpause(),setContactInformation(string)
changeMerchantAccount(address),setContactInformation(string)
pause(),setContactInformation(string)
transferOwnership(address),setContactInformation(string)
unpause(),"setMonethaAddress(address,bool)"
changeMerchantAccount(address),"setMonethaAddress(address,bool)"
pause(),"setMonethaAddress(address,bool)"
setContactInformation(string),"setMonethaAddress(address,bool)"
transferOwnership(address),"setMonethaAddress(address,bool)"
"setMonethaAddress(address,bool)","setCompositeReputation(string,uint32)"
unpause(),"setPaymentSettings(string,string)"
changeMerchantAccount(address),"setPaymentSettings(string,string)"
pause(),"setPaymentSettings(string,string)"
setContactInformation(string),"setPaymentSettings(string,string)"
transferOwnership(address),"setPaymentSettings(string,string)"
unpause(),transferOwnership(address)
changeMerchantAccount(address),transferOwnership(address)
pause(),transferOwnership(address)
setContactInformation(string),transferOwnership(address)
