Source Function,Target Function
heroLottery(),"createAuction(uint256,uint256)"
unpause(),"createAuction(uint256,uint256)"
itemLottery(),"createAuction(uint256,uint256)"
pause(),"createAuction(uint256,uint256)"
"setAutoBuyFee(uint256,uint256)","createAuction(uint256,uint256)"
setTransferFee(uint256),"createAuction(uint256,uint256)"
"createAuction(uint256,uint256)",heroLottery()
unpause(),heroLottery()
itemLottery(),heroLottery()
pause(),heroLottery()
"setAutoBuyFee(uint256,uint256)",heroLottery()
setTransferFee(uint256),heroLottery()
buyPreSale(uint256),heroLottery()
autoBuy(uint256),heroLottery()
bidAuction(uint256),heroLottery()
"createAuction(uint256,uint256)",buyPreSale(uint256)
heroLottery(),buyPreSale(uint256)
unpause(),buyPreSale(uint256)
itemLottery(),buyPreSale(uint256)
pause(),buyPreSale(uint256)
"setAutoBuyFee(uint256,uint256)",buyPreSale(uint256)
setTransferFee(uint256),buyPreSale(uint256)
bidAuction(uint256),buyPreSale(uint256)
"changePrice(uint256,uint256)",buyPreSale(uint256)
autoBuy(uint256),buyPreSale(uint256)
"createAuction(uint256,uint256)",unpause()
heroLottery(),unpause()
itemLottery(),unpause()
pause(),unpause()
"setAutoBuyFee(uint256,uint256)",unpause()
setTransferFee(uint256),unpause()
"createAuction(uint256,uint256)",itemLottery()
heroLottery(),itemLottery()
unpause(),itemLottery()
pause(),itemLottery()
"setAutoBuyFee(uint256,uint256)",itemLottery()
setTransferFee(uint256),itemLottery()
buyPreSale(uint256),itemLottery()
autoBuy(uint256),itemLottery()
bidAuction(uint256),itemLottery()
"createAuction(uint256,uint256)",autoBuy(uint256)
heroLottery(),autoBuy(uint256)
unpause(),autoBuy(uint256)
itemLottery(),autoBuy(uint256)
pause(),autoBuy(uint256)
"setAutoBuyFee(uint256,uint256)",autoBuy(uint256)
setTransferFee(uint256),autoBuy(uint256)
buyPreSale(uint256),autoBuy(uint256)
bidAuction(uint256),autoBuy(uint256)
"createAuction(uint256,uint256)",withdrawBalance()
heroLottery(),withdrawBalance()
unpause(),withdrawBalance()
itemLottery(),withdrawBalance()
pause(),withdrawBalance()
"setAutoBuyFee(uint256,uint256)",withdrawBalance()
setTransferFee(uint256),withdrawBalance()
"createAuction(uint256,uint256)",bidAuction(uint256)
heroLottery(),bidAuction(uint256)
unpause(),bidAuction(uint256)
itemLottery(),bidAuction(uint256)
pause(),bidAuction(uint256)
"setAutoBuyFee(uint256,uint256)",bidAuction(uint256)
setTransferFee(uint256),bidAuction(uint256)
buyPreSale(uint256),bidAuction(uint256)
"changePrice(uint256,uint256)",bidAuction(uint256)
"createAuction(uint256,uint256)",pause()
heroLottery(),pause()
unpause(),pause()
itemLottery(),pause()
"setAutoBuyFee(uint256,uint256)",pause()
setTransferFee(uint256),pause()
"createAuction(uint256,uint256)","setAutoBuyFee(uint256,uint256)"
heroLottery(),"setAutoBuyFee(uint256,uint256)"
unpause(),"setAutoBuyFee(uint256,uint256)"
itemLottery(),"setAutoBuyFee(uint256,uint256)"
pause(),"setAutoBuyFee(uint256,uint256)"
setTransferFee(uint256),"setAutoBuyFee(uint256,uint256)"
"createAuction(uint256,uint256)",setTransferFee(uint256)
heroLottery(),setTransferFee(uint256)
unpause(),setTransferFee(uint256)
itemLottery(),setTransferFee(uint256)
pause(),setTransferFee(uint256)
"setAutoBuyFee(uint256,uint256)",setTransferFee(uint256)
"createAuction(uint256,uint256)","multiCreate(uint256,uint256,uint256)"
heroLottery(),"multiCreate(uint256,uint256,uint256)"
unpause(),"multiCreate(uint256,uint256,uint256)"
itemLottery(),"multiCreate(uint256,uint256,uint256)"
pause(),"multiCreate(uint256,uint256,uint256)"
"setAutoBuyFee(uint256,uint256)","multiCreate(uint256,uint256,uint256)"
setTransferFee(uint256),"multiCreate(uint256,uint256,uint256)"
"createAuction(uint256,uint256)","changePrice(uint256,uint256)"
heroLottery(),"changePrice(uint256,uint256)"
unpause(),"changePrice(uint256,uint256)"
itemLottery(),"changePrice(uint256,uint256)"
pause(),"changePrice(uint256,uint256)"
"setAutoBuyFee(uint256,uint256)","changePrice(uint256,uint256)"
setTransferFee(uint256),"changePrice(uint256,uint256)"
buyPreSale(uint256),"changePrice(uint256,uint256)"
bidAuction(uint256),"changePrice(uint256,uint256)"
