Source Function,Target Function
"init(address,string,string)",proposeUpgrade(address)
commitUpgrade(),proposeUpgrade(address)
purgeUpgrade(),proposeUpgrade(address)
"init(address,string,string)","allowance(address,address)"
proposeUpgrade(address),"allowance(address,address)"
commitUpgrade(),"allowance(address,address)"
purgeUpgrade(),"allowance(address,address)"
"init(address,string,string)",totalSupply()
proposeUpgrade(address),totalSupply()
commitUpgrade(),totalSupply()
purgeUpgrade(),totalSupply()
"init(address,string,string)",decimals()
proposeUpgrade(address),decimals()
commitUpgrade(),decimals()
purgeUpgrade(),decimals()
"init(address,string,string)",purgeUpgrade()
proposeUpgrade(address),purgeUpgrade()
commitUpgrade(),purgeUpgrade()
"init(address,string,string)","recoverTokens(address,address,uint256)"
proposeUpgrade(address),"recoverTokens(address,address,uint256)"
commitUpgrade(),"recoverTokens(address,address,uint256)"
purgeUpgrade(),"recoverTokens(address,address,uint256)"
"init(address,string,string)",balanceOf(address)
proposeUpgrade(address),balanceOf(address)
commitUpgrade(),balanceOf(address)
purgeUpgrade(),balanceOf(address)
"init(address,string,string)","_forwardApprove(address,uint256,address)"
proposeUpgrade(address),"_forwardApprove(address,uint256,address)"
commitUpgrade(),"_forwardApprove(address,uint256,address)"
purgeUpgrade(),"_forwardApprove(address,uint256,address)"
