Source Function,Target Function
"setApprovalForAll(address,bool)","batchApprove(address,uint32[])"
"mintPlayers(uint128[],uint256,uint256,uint256)","batchApprove(address,uint32[])"
"replaceMarketingToken(uint256,uint256,uint128)","batchApprove(address,uint32[])"
"approve(address,uint256)","batchApprove(address,uint32[])"
"addMarketingToken(uint256,uint128)","batchApprove(address,uint32[])"
"createSaleAuction(uint256,uint256,uint256,uint256)","batchApprove(address,uint32[])"
redeemMarketingToken(string),"batchApprove(address,uint32[])"
"createCommissionerAuction(uint32,uint256,uint256,uint256)","batchApprove(address,uint32[])"
"batchApprove(address,uint32[])",ownerOf(uint256)
"setApprovalForAll(address,bool)",ownerOf(uint256)
"mintPlayers(uint128[],uint256,uint256,uint256)",ownerOf(uint256)
"replaceMarketingToken(uint256,uint256,uint128)",ownerOf(uint256)
"approve(address,uint256)",ownerOf(uint256)
"addMarketingToken(uint256,uint128)",ownerOf(uint256)
"createSaleAuction(uint256,uint256,uint256,uint256)",ownerOf(uint256)
redeemMarketingToken(string),ownerOf(uint256)
"createCommissionerAuction(uint32,uint256,uint256,uint256)",ownerOf(uint256)
"auctionSuccessful(uint256,uint128,address,address)","auctionCancelled(uint256,address)"
pause(),realWorldPlayerMetadataForPlayerTokenId(uint32)
setProduction(),realWorldPlayerMetadataForPlayerTokenId(uint32)
upgradeContract(address),realWorldPlayerMetadataForPlayerTokenId(uint32)
setCEO(address),realWorldPlayerMetadataForPlayerTokenId(uint32)
setCOO(address),realWorldPlayerMetadataForPlayerTokenId(uint32)
"addMarketingToken(uint256,uint128)",realWorldPlayerMetadataForPlayerTokenId(uint32)
"setCLevelAddresses(address,address,address,address)",realWorldPlayerMetadataForPlayerTokenId(uint32)
unpause(),realWorldPlayerMetadataForPlayerTokenId(uint32)
setCFO(address),realWorldPlayerMetadataForPlayerTokenId(uint32)
setCommissioner(address),realWorldPlayerMetadataForPlayerTokenId(uint32)
"auctionSuccessful(uint256,uint128,address,address)",realWorldPlayerMetadataForPlayerTokenId(uint32)
"auctionSuccessful(uint256,uint128,address,address)","repriceAuctions(uint256[],uint256[],uint256[],uint256)"
pause(),"repriceAuctions(uint256[],uint256[],uint256[],uint256)"
setProduction(),"repriceAuctions(uint256[],uint256[],uint256[],uint256)"
upgradeContract(address),"repriceAuctions(uint256[],uint256[],uint256[],uint256)"
setCEO(address),"repriceAuctions(uint256[],uint256[],uint256[],uint256)"
setCOO(address),"repriceAuctions(uint256[],uint256[],uint256[],uint256)"
"addMarketingToken(uint256,uint128)","repriceAuctions(uint256[],uint256[],uint256[],uint256)"
"setCLevelAddresses(address,address,address,address)","repriceAuctions(uint256[],uint256[],uint256[],uint256)"
unpause(),"repriceAuctions(uint256[],uint256[],uint256[],uint256)"
setCFO(address),"repriceAuctions(uint256[],uint256[],uint256[],uint256)"
setCommissioner(address),"repriceAuctions(uint256[],uint256[],uint256[],uint256)"
pause(),"mintPlayers(uint128[],uint256,uint256,uint256)"
setProduction(),"mintPlayers(uint128[],uint256,uint256,uint256)"
