Source Function,Target Function
"lock(address,uint256,uint256)",addOwner(address)
transferOwnership(address),addOwner(address)
removeOwner(address),addOwner(address)
release(address),addOwner(address)
addOwner(address),"lock(address,uint256,uint256)"
transferOwnership(address),"lock(address,uint256,uint256)"
removeOwner(address),"lock(address,uint256,uint256)"
release(address),"lock(address,uint256,uint256)"
addOwner(address),transferOwnership(address)
"lock(address,uint256,uint256)",transferOwnership(address)
removeOwner(address),transferOwnership(address)
release(address),transferOwnership(address)
addOwner(address),removeOwner(address)
"lock(address,uint256,uint256)",removeOwner(address)
transferOwnership(address),removeOwner(address)
release(address),removeOwner(address)
addOwner(address),release(address)
"lock(address,uint256,uint256)",release(address)
transferOwnership(address),release(address)
removeOwner(address),release(address)
