Source Function,Target Function
refund(),burn(uint256)
"refundMany(uint256,uint256)",burn(uint256)
"transfer(address,uint256)",burn(uint256)
burn(uint256),refund()
"refundMany(uint256,uint256)",refund()
"transfer(address,uint256)",refund()
burn(uint256),"refundMany(uint256,uint256)"
refund(),"refundMany(uint256,uint256)"
"transfer(address,uint256)","refundMany(uint256,uint256)"
burn(uint256),"transfer(address,uint256)"
refund(),"transfer(address,uint256)"
"refundMany(uint256,uint256)","transfer(address,uint256)"
