Source Function,Target Function
registerDocs(bytes32),"sendCredits(address[],uint256)"
confirm(bytes32),"sendCredits(address[],uint256)"
changeAdmin(address),"sendCredits(address[],uint256)"
changePerc(uint256),"sendCredits(address[],uint256)"
changePrice(uint256),"sendCredits(address[],uint256)"
changeOwner(address),"sendCredits(address[],uint256)"
registerDocs(bytes32),upgradeDocs(address)
confirm(bytes32),upgradeDocs(address)
changeAdmin(address),upgradeDocs(address)
changePerc(uint256),upgradeDocs(address)
changePrice(uint256),upgradeDocs(address)
changeOwner(address),upgradeDocs(address)
