Source Function,Target Function
"createContract(uint8,uint8,string,string)","control_burn(uint8,uint8,address,uint256)"
acceptOwnership(),set_boxFactory_addressl(address)
set_mix_contract(address),set_boxFactory_addressl(address)
transferOwnership(address),set_boxFactory_addressl(address)
acceptOwnership(),"createContract(uint8,uint8,string,string)"
set_boxFactory_addressl(address),"createContract(uint8,uint8,string,string)"
set_mix_contract(address),"createContract(uint8,uint8,string,string)"
transferOwnership(address),"createContract(uint8,uint8,string,string)"
"createContract(uint8,uint8,string,string)","controlSearchCount(uint8,uint8,address)"
"createContract(uint8,uint8,string,string)","control(uint8,uint8,address,uint256)"
acceptOwnership(),set_mix_contract(address)
set_boxFactory_addressl(address),set_mix_contract(address)
transferOwnership(address),set_mix_contract(address)
acceptOwnership(),transferOwnership(address)
set_boxFactory_addressl(address),transferOwnership(address)
set_mix_contract(address),transferOwnership(address)
acceptOwnership(),"controlSetName(uint8,uint8,string,string)"
set_boxFactory_addressl(address),"controlSetName(uint8,uint8,string,string)"
set_mix_contract(address),"controlSetName(uint8,uint8,string,string)"
transferOwnership(address),"controlSetName(uint8,uint8,string,string)"
